,0,1,2,3,4,5,6,7,Class
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
2,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
3,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0, negative
4,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0, negative
5,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0, negative
6,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
8,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0, negative
9,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
10,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
11,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0, negative
12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
13,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0, negative
14,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
15,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
16,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
17,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
18,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
19,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
20,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0, negative
21,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
22,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
23,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0, negative
24,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0, negative
25,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0, negative
26,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0, negative
27,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0, negative
28,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0, negative
29,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
30,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
31,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
32,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0, negative
33,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0, negative
34,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0, negative
35,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
36,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0, negative
37,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0, negative
38,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
39,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0, negative
40,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
41,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0, negative
42,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
43,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0, negative
44,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0, negative
45,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0, negative
46,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
47,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0, negative
48,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0, negative
49,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0, negative
50,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0, negative
51,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0, negative
52,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
53,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
54,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
55,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
56,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
57,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0, negative
58,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0, negative
59,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
60,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0, negative
61,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0, negative
62,1.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0, negative
63,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
64,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
65,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
66,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
67,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0, negative
68,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
69,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0, negative
70,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0, negative
71,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0, negative
72,1.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0, negative
73,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
