,0,1,2,3,4,5,6,Class
0,2.0,2.0,1.0,0.0,5.0,2.0,4.0, negative
1,4.0,0.0,1.0,0.0,5.0,2.0,0.0, negative
2,4.0,2.0,1.0,0.0,3.0,2.0,4.0, negative
3,2.0,0.0,1.0,0.0,3.0,5.0,6.0, negative
4,0.0,4.0,1.0,0.0,2.0,2.0,0.0, negative
5,5.0,6.0,1.0,0.0,3.0,3.0,5.0, negative
6,3.0,2.0,1.0,0.0,4.0,5.0,6.0, negative
7,2.0,0.0,1.0,0.0,3.0,3.0,5.0, negative
8,0.0,0.0,1.0,0.0,3.0,4.0,5.0, negative
9,3.0,5.0,1.0,0.0,3.0,5.0,4.0, negative
10,4.0,3.0,1.0,0.0,4.0,3.0,5.0, negative
11,4.0,6.0,1.0,0.0,0.0,5.0,6.0, negative
12,5.0,1.0,1.0,0.0,4.0,3.0,5.0, negative
13,2.0,3.0,1.0,0.0,4.0,6.0,7.0, negative
14,4.0,3.0,1.0,0.0,3.0,2.0,0.0, negative
15,4.0,1.0,1.0,0.0,3.0,2.0,4.0, negative
16,5.0,3.0,1.0,0.0,1.0,3.0,4.0, negative
17,0.0,3.0,1.0,0.0,2.0,2.0,3.0, negative
18,2.0,2.0,1.0,0.0,2.0,1.0,0.0, negative
19,4.0,2.0,1.0,0.0,2.0,5.0,6.0, negative
20,5.0,1.0,1.0,0.0,5.0,0.0,3.0, negative
21,3.0,2.0,1.0,0.0,3.0,1.0,3.0, negative
22,4.0,5.0,1.0,0.0,5.0,0.0,3.0, negative
23,3.0,3.0,1.0,0.0,3.0,3.0,5.0, negative
24,2.0,5.0,1.0,0.0,2.0,5.0,0.0, negative
25,3.0,1.0,1.0,0.0,0.0,5.0,0.0, negative
26,2.0,1.0,1.0,0.0,2.0,3.0,5.0, negative
27,2.0,2.0,1.0,0.0,3.0,2.0,4.0, negative
28,2.0,2.0,1.0,0.0,3.0,2.0,4.0, negative
29,1.0,5.0,1.0,0.0,4.0,4.0,5.0, negative
30,3.0,3.0,1.0,0.0,4.0,3.0,5.0, negative
31,7.0,5.0,1.0,0.0,4.0,9.0,9.0, negative
32,5.0,4.0,1.0,0.0,6.0,8.0,9.0, negative
33,9.0,6.0,1.0,0.0,6.0,9.0,9.0, negative
34,6.0,3.0,1.0,0.0,0.0,6.0,4.0, negative
35,9.0,4.0,1.0,0.0,3.0,8.0,8.0, negative
36,9.0,7.0,1.0,0.0,8.0,1.0,3.0, positive
37,7.0,7.0,1.0,0.0,6.0,5.0,3.0, positive
38,7.0,9.0,1.0,0.0,7.0,6.0,4.0, positive
39,8.0,7.0,1.0,0.0,6.0,5.0,4.0, positive
40,7.0,9.0,1.0,0.0,7.0,1.0,3.0, positive
41,6.0,8.0,1.0,0.0,4.0,3.0,4.0, positive
42,8.0,0.0,1.0,0.0,5.0,6.0,3.0, positive
43,8.0,9.0,1.0,0.0,9.0,7.0,3.0, positive
44,8.0,8.0,1.0,0.0,8.0,7.0,0.0, positive
45,8.0,6.0,1.0,0.0,9.0,6.0,0.0, positive
46,8.0,8.0,1.0,0.0,7.0,6.0,1.0, positive
47,7.0,8.0,1.0,0.0,8.0,5.0,3.0, positive
48,6.0,7.0,1.0,0.0,7.0,4.0,5.0, positive
49,7.0,5.0,1.0,0.0,6.0,6.0,4.0, positive
50,5.0,9.0,1.0,0.0,7.0,4.0,4.0, positive
51,7.0,6.0,1.0,0.0,0.0,3.0,3.0, positive
52,0.0,8.0,0.0,0.0,7.0,7.0,6.0, positive
53,7.0,6.0,1.0,0.0,7.0,4.0,2.0, positive
54,7.0,5.0,1.0,0.0,7.0,5.0,3.0, positive
55,7.0,7.0,1.0,0.0,7.0,1.0,0.0, positive
