@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/poker-8_vs_6/KBN2poker-8_vs_6-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative'}
@data
0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
1,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,' negativ
2,3.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,4.0,' negativ
3,1.0,3.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,' negativ
4,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,' negativ
5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,' negativ
6,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,' negativ
7,2.0,3.0,3.0,3.0,1.0,3.0,0.0,4.0,2.0,4.0,' negativ
8,2.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,' negativ
9,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,' negativ
10,3.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,' negativ
11,1.0,4.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,' negativ
12,0.0,4.0,0.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,' negativ
13,1.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,' negativ
14,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,' negativ
15,2.0,4.0,2.0,3.0,0.0,3.0,3.0,4.0,1.0,3.0,' negativ
16,1.0,4.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,' negativ
17,3.0,4.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,' negativ
18,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,' negativ
19,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,' negativ
20,0.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,' negativ
21,2.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,' negativ
22,2.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,' negativ
23,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,' negativ
24,0.0,4.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,' negativ
25,3.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,0.0,' negativ
26,1.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,0.0,4.0,' negativ
27,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
28,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,' negativ
29,2.0,4.0,0.0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,' negativ
30,0.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,' negativ
31,2.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,' negativ
32,2.0,4.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,' negativ
33,2.0,4.0,3.0,4.0,1.0,4.0,1.0,0.0,3.0,0.0,' negativ
34,2.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,0.0,' negativ
35,0.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,2.0,' negativ
36,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,' negativ
37,3.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,3.0,4.0,' negativ
38,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
39,2.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,' negativ
40,1.0,4.0,3.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,' negativ
41,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,' negativ
42,2.0,3.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,4.0,' negativ
43,0.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,' negativ
44,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,' negativ
45,0.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,' negativ
46,2.0,4.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,' negativ
