%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 150
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative'}

@data
0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
1,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
2,2.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
3,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
4,2.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,' negative'
5,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
6,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,' negative'
7,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
8,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
9,0.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,' negative'
10,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
11,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
12,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
13,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
14,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
15,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
16,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
17,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
18,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
19,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
20,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
21,2.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,' negative'
22,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,' negative'
23,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,' negative'
24,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
25,2.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,' negative'
26,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
27,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,' negative'
28,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
29,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
30,2.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,' negative'
31,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,' negative'
32,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
33,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
34,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
35,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,' negative'
36,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,' negative'
37,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,' negative'
38,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
39,3.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,' negative'
40,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
41,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
42,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
43,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
44,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
45,2.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,' negative'
46,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
47,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,' negative'
48,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
49,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,' negative'
50,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,' negative'
51,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,' negative'
52,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,' negative'
53,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
54,0.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
55,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,' negative'
56,1.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
57,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,' negative'
58,2.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
59,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
60,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
61,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
62,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,' negative'
63,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,' negative'
64,0.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
65,0.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
66,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
67,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,' negative'
68,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
69,3.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,' negative'
70,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
71,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
72,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
73,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,' negative'
74,3.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,' negative'
75,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,' negative'
76,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,' negative'
77,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,' negative'
78,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
79,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,' negative'
80,0.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,' negative'
81,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,' negative'
82,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
83,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negative'
84,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
85,0.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
86,0.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,' negative'
87,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
88,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,' negative'
89,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
90,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
91,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
92,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,' negative'
93,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
94,0.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,' negative'
95,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
96,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
97,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,' negative'
98,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,' negative'
99,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
100,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,' negative'
101,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,' negative'
102,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,' negative'
103,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,' negative'
104,0.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,' negative'
105,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,' negative'
106,0.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,' negative'
107,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,' negative'
108,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,' negative'
109,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,' negative'
