@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/shuttle-2_vs_5/KBN2shuttle-2_vs_5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
2,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
3,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
4,3.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
5,2.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,4.0,' negativ
6,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
7,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
8,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,' negativ
9,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
10,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
11,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,' negativ
12,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
13,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
14,3.0,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
15,3.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
16,2.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
17,3.0,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
18,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
19,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
20,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
21,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
22,3.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
23,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
24,2.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,4.0,' negativ
25,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
26,2.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
27,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,' negativ
28,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
29,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,' negativ
30,2.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,4.0,' negativ
31,2.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,4.0,' negativ
32,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,' negativ
33,3.0,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
34,3.0,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
35,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
36,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
37,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,' negativ
38,3.0,1.0,4.0,2.0,4.0,1.0,2.0,0.0,1.0,' negativ
39,2.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,' negativ
40,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
41,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
42,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
43,3.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
44,3.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,1.0,' negativ
45,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,' negativ
46,1.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,' negativ
47,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,' negativ
48,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
49,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,' negativ
