@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0_vs_1/EWD3ecoli-0_vs_1-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,2.0,3.0,0.0,0.0,7.0,8.0,8.0,' negativ
1,4.0,3.0,0.0,0.0,7.0,7.0,7.0,' negativ
2,5.0,1.0,0.0,0.0,7.0,5.0,7.0,' negativ
3,5.0,6.0,0.0,0.0,6.0,7.0,8.0,' negativ
4,3.0,0.0,0.0,0.0,6.0,6.0,7.0,' negativ
5,6.0,1.0,0.0,0.0,8.0,5.0,6.0,' negativ
6,3.0,3.0,0.0,0.0,9.0,4.0,6.0,' negativ
7,1.0,8.0,0.0,0.0,9.0,3.0,5.0,' negativ
8,4.0,3.0,0.0,0.0,8.0,7.0,8.0,' negativ
9,8.0,0.0,0.0,0.0,7.0,8.0,9.0,' negativ
10,9.0,2.0,0.0,0.0,6.0,5.0,6.0,' negativ
11,5.0,2.0,0.0,0.0,8.0,6.0,7.0,' negativ
12,6.0,3.0,0.0,0.0,5.0,7.0,8.0,' negativ
13,5.0,1.0,0.0,0.0,6.0,8.0,8.0,' negativ
14,5.0,7.0,0.0,0.0,4.0,8.0,9.0,' negativ
15,8.0,2.0,0.0,0.0,6.0,4.0,6.0,' negativ
16,3.0,5.0,0.0,0.0,4.0,6.0,7.0,' negativ
17,7.0,5.0,0.0,0.0,6.0,6.0,6.0,' negativ
18,6.0,5.0,0.0,0.0,7.0,6.0,8.0,' negativ
19,5.0,1.0,0.0,0.0,7.0,6.0,7.0,' negativ
20,3.0,2.0,0.0,0.0,6.0,8.0,8.0,' negativ
21,5.0,1.0,0.0,0.0,8.0,5.0,7.0,' negativ
22,8.0,1.0,0.0,0.0,9.0,5.0,6.0,' negativ
23,5.0,0.0,0.0,0.0,8.0,4.0,6.0,' negativ
24,7.0,4.0,0.0,0.0,7.0,4.0,5.0,' negativ
25,7.0,6.0,0.0,0.0,7.0,4.0,6.0,' negativ
26,9.0,0.0,0.0,0.0,8.0,5.0,6.0,' negativ
27,7.0,4.0,0.0,0.0,8.0,6.0,7.0,' negativ
28,8.0,1.0,0.0,0.0,7.0,7.0,8.0,' negativ
29,7.0,3.0,9.0,0.0,7.0,6.0,7.0,' negativ
30,1.0,4.0,0.0,0.0,4.0,0.0,3.0,' negativ
31,8.0,8.0,0.0,0.0,8.0,4.0,6.0,' negativ
32,8.0,2.0,0.0,0.0,7.0,6.0,6.0,' negativ
33,1.0,2.0,0.0,0.0,8.0,5.0,6.0,' negativ
34,7.0,4.0,0.0,0.0,7.0,4.0,4.0,' negativ
35,3.0,0.0,0.0,0.0,6.0,4.0,6.0,' negativ
36,7.0,7.0,0.0,0.0,8.0,4.0,6.0,' negativ
37,4.0,4.0,0.0,0.0,7.0,5.0,7.0,' negativ
38,4.0,8.0,0.0,0.0,7.0,6.0,7.0,' negativ
39,6.0,0.0,0.0,0.0,7.0,7.0,7.0,' negativ
40,7.0,5.0,0.0,0.0,7.0,6.0,7.0,' negativ
41,6.0,1.0,0.0,0.0,7.0,3.0,6.0,' negativ
42,5.0,5.0,0.0,0.0,9.0,3.0,5.0,' negativ
43,7.0,2.0,0.0,0.0,6.0,6.0,8.0,' negativ
44,4.0,3.0,0.0,0.0,6.0,4.0,6.0,' negativ
45,4.0,1.0,0.0,0.0,7.0,5.0,7.0,' negativ
46,4.0,4.0,0.0,0.0,8.0,5.0,6.0,' negativ
47,3.0,2.0,0.0,0.0,6.0,6.0,7.0,' negativ
48,5.0,3.0,0.0,0.0,7.0,6.0,6.0,' negativ
49,1.0,3.0,0.0,0.0,7.0,5.0,6.0,' negativ
50,3.0,0.0,0.0,0.0,7.0,9.0,9.0,' negativ
51,8.0,4.0,0.0,0.0,9.0,5.0,7.0,' negativ
52,8.0,1.0,0.0,0.0,7.0,6.0,7.0,' negativ
53,5.0,6.0,0.0,0.0,4.0,6.0,0.0,' negativ
54,4.0,2.0,0.0,0.0,5.0,6.0,0.0,' negativ
55,0.0,4.0,0.0,0.0,4.0,4.0,3.0,' negativ
56,3.0,4.0,0.0,0.0,5.0,3.0,2.0,' negativ
57,7.0,3.0,0.0,0.0,0.0,6.0,1.0,' negativ
58,7.0,9.0,0.0,0.0,8.0,5.0,5.0,' negativ
59,8.0,4.0,0.0,0.0,8.0,9.0,9.0,' negativ
