,0,1,2,3,4,5,6,Class
0,3.0,2.0,9.0,9.0,4.0,2.0,3.0, negative
1,0.0,4.0,9.0,9.0,5.0,5.0,6.0, negative
2,5.0,0.0,9.0,9.0,5.0,3.0,3.0, negative
3,2.0,0.0,9.0,9.0,5.0,4.0,5.0, negative
4,4.0,2.0,9.0,9.0,6.0,5.0,6.0, negative
5,0.0,4.0,9.0,9.0,4.0,2.0,0.0, negative
6,2.0,3.0,9.0,9.0,3.0,1.0,3.0, negative
7,0.0,0.0,9.0,9.0,4.0,4.0,5.0, negative
8,3.0,4.0,9.0,9.0,0.0,3.0,4.0, negative
9,6.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
10,2.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
11,4.0,5.0,9.0,9.0,4.0,4.0,4.0, negative
12,6.0,5.0,9.0,9.0,2.0,3.0,4.0, negative
13,4.0,3.0,9.0,9.0,0.0,3.0,4.0, negative
14,4.0,6.0,9.0,9.0,0.0,5.0,6.0, negative
15,5.0,3.0,9.0,9.0,4.0,2.0,4.0, negative
16,2.0,4.0,9.0,9.0,6.0,5.0,6.0, negative
17,5.0,6.0,9.0,9.0,4.0,5.0,6.0, negative
18,2.0,4.0,9.0,9.0,4.0,2.0,4.0, negative
19,4.0,2.0,9.0,9.0,4.0,2.0,4.0, negative
20,5.0,4.0,9.0,9.0,4.0,3.0,4.0, negative
21,3.0,3.0,9.0,9.0,5.0,0.0,3.0, negative
22,3.0,4.0,9.0,9.0,4.0,3.0,4.0, negative
23,2.0,4.0,9.0,9.0,5.0,2.0,3.0, negative
24,0.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
25,8.0,6.0,0.0,0.0,0.0,5.0,0.0, negative
26,9.0,4.0,9.0,9.0,4.0,7.0,7.0, negative
27,6.0,0.0,9.0,9.0,6.0,8.0,8.0, negative
28,7.0,4.0,9.0,9.0,5.0,8.0,0.0, negative
29,6.0,4.0,9.0,9.0,6.0,9.0,9.0, negative
30,9.0,5.0,9.0,9.0,6.0,9.0,9.0, negative
31,0.0,5.0,9.0,9.0,0.0,9.0,9.0, negative
32,8.0,2.0,9.0,9.0,6.0,8.0,8.0, negative
33,9.0,4.0,9.0,9.0,5.0,8.0,8.0, negative
34,8.0,4.0,9.0,9.0,4.0,8.0,7.0, negative
35,6.0,8.0,9.0,9.0,5.0,3.0,3.0, positive
36,7.0,9.0,9.0,9.0,8.0,6.0,4.0, positive
37,8.0,7.0,9.0,9.0,7.0,4.0,4.0, positive
38,7.0,7.0,9.0,9.0,8.0,0.0,0.0, positive
39,8.0,7.0,9.0,9.0,9.0,0.0,3.0, positive
40,7.0,7.0,9.0,9.0,7.0,4.0,3.0, positive
41,7.0,9.0,9.0,9.0,8.0,0.0,2.0, positive
42,8.0,0.0,9.0,9.0,6.0,5.0,3.0, positive
43,8.0,9.0,9.0,9.0,9.0,6.0,3.0, positive
44,8.0,8.0,9.0,9.0,9.0,6.0,0.0, positive
45,8.0,6.0,9.0,9.0,9.0,5.0,0.0, positive
46,8.0,8.0,9.0,9.0,8.0,6.0,1.0, positive
47,7.0,8.0,9.0,9.0,9.0,5.0,3.0, positive
48,6.0,7.0,9.0,9.0,8.0,3.0,5.0, positive
49,7.0,5.0,9.0,9.0,7.0,6.0,3.0, positive
50,5.0,9.0,9.0,9.0,8.0,4.0,4.0, positive
51,7.0,6.0,9.0,9.0,0.0,3.0,2.0, positive
52,0.0,8.0,0.0,9.0,8.0,6.0,5.0, positive
53,7.0,6.0,9.0,9.0,8.0,4.0,2.0, positive
54,7.0,5.0,9.0,9.0,8.0,5.0,3.0, positive
