,0,1,2,3,4,5,Class
0,3.0,2.0,1.0,2.0,3.0,2.0, negative
1,4.0,1.0,1.0,1.0,3.0,3.0, negative
2,1.0,0.0,1.0,2.0,3.0,4.0, negative
3,1.0,1.0,1.0,4.0,0.0,1.0, negative
4,1.0,1.0,1.0,1.0,1.0,2.0, negative
5,0.0,1.0,1.0,3.0,3.0,4.0, negative
6,1.0,1.0,1.0,0.0,2.0,3.0, negative
7,1.0,1.0,1.0,2.0,2.0,3.0, negative
8,2.0,2.0,1.0,1.0,1.0,1.0, negative
9,3.0,1.0,1.0,1.0,2.0,3.0, negative
10,1.0,2.0,1.0,2.0,4.0,4.0, negative
11,2.0,0.0,1.0,2.0,2.0,2.0, negative
12,2.0,2.0,1.0,2.0,3.0,4.0, negative
13,2.0,3.0,1.0,2.0,3.0,4.0, negative
14,0.0,2.0,1.0,2.0,3.0,4.0, negative
15,0.0,2.0,1.0,1.0,1.0,2.0, negative
16,0.0,2.0,1.0,1.0,2.0,1.0, negative
17,2.0,1.0,1.0,0.0,2.0,3.0, negative
18,3.0,2.0,1.0,1.0,2.0,2.0, negative
19,1.0,3.0,1.0,3.0,2.0,3.0, negative
20,2.0,2.0,1.0,1.0,3.0,0.0, negative
21,3.0,2.0,1.0,2.0,0.0,0.0, negative
22,2.0,1.0,1.0,3.0,0.0,1.0, negative
23,2.0,1.0,1.0,2.0,4.0,4.0, negative
24,2.0,0.0,1.0,2.0,2.0,3.0, negative
25,1.0,1.0,1.0,2.0,0.0,3.0, negative
26,2.0,2.0,1.0,2.0,3.0,3.0, negative
27,0.0,2.0,1.0,2.0,1.0,2.0, negative
28,1.0,2.0,1.0,2.0,2.0,3.0, negative
29,4.0,2.0,0.0,2.0,4.0,2.0, negative
30,4.0,4.0,1.0,2.0,4.0,1.0, negative
31,3.0,3.0,1.0,1.0,3.0,2.0, negative
32,3.0,4.0,1.0,1.0,3.0,2.0, negative
33,3.0,3.0,1.0,0.0,0.0,3.0, negative
34,4.0,4.0,1.0,1.0,3.0,0.0, negative
35,4.0,3.0,1.0,0.0,3.0,1.0, negative
36,4.0,3.0,1.0,1.0,0.0,2.0, negative
37,4.0,3.0,1.0,2.0,3.0,4.0, negative
38,3.0,3.0,1.0,2.0,3.0,3.0, negative
39,4.0,3.0,1.0,4.0,0.0,2.0, positive
40,4.0,4.0,1.0,4.0,4.0,3.0, positive
41,4.0,4.0,1.0,4.0,4.0,2.0, positive
42,4.0,3.0,1.0,3.0,3.0,2.0, positive
43,3.0,3.0,1.0,3.0,3.0,2.0, positive
44,4.0,4.0,1.0,4.0,0.0,1.0, positive
45,3.0,4.0,1.0,2.0,2.0,2.0, positive
46,4.0,0.0,1.0,3.0,4.0,2.0, positive
47,4.0,4.0,1.0,4.0,4.0,0.0, positive
48,4.0,3.0,1.0,4.0,4.0,0.0, positive
49,4.0,4.0,1.0,4.0,4.0,1.0, positive
50,4.0,4.0,1.0,4.0,3.0,1.0, positive
51,3.0,3.0,1.0,4.0,2.0,3.0, positive
52,4.0,2.0,1.0,3.0,4.0,2.0, positive
53,3.0,4.0,1.0,4.0,3.0,3.0, positive
54,4.0,3.0,1.0,0.0,2.0,1.0, positive
55,0.0,4.0,0.0,4.0,4.0,4.0, positive
56,4.0,3.0,1.0,4.0,3.0,1.0, positive
57,3.0,2.0,1.0,4.0,3.0,2.0, positive
58,4.0,3.0,1.0,4.0,0.0,0.0, positive
