@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/abalone19/KBN3abalone19-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,6.0,6.0,5.0,2.0,2.0,3.0,3.0,' negativ
1,0.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,' negativ
2,0.0,8.0,7.0,6.0,4.0,4.0,6.0,4.0,' negativ
3,0.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,' negativ
4,0.0,7.0,7.0,7.0,4.0,3.0,5.0,4.0,' negativ
5,1.0,7.0,7.0,7.0,3.0,3.0,4.0,4.0,' negativ
6,0.0,7.0,7.0,5.0,3.0,3.0,4.0,3.0,' negativ
7,0.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,' negativ
8,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,' negativ
9,1.0,5.0,6.0,5.0,2.0,2.0,2.0,2.0,' negativ
10,1.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,' negativ
11,1.0,6.0,6.0,4.0,2.0,2.0,3.0,2.0,' negativ
12,0.0,6.0,6.0,5.0,2.0,2.0,3.0,2.0,' negativ
13,0.0,5.0,6.0,4.0,1.0,1.0,2.0,2.0,' negativ
14,1.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,' negativ
15,1.0,8.0,8.0,7.0,6.0,4.0,3.0,8.0,' negativ
16,0.0,7.0,7.0,7.0,5.0,2.0,4.0,6.0,' negativ
17,0.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,' negativ
18,1.0,7.0,7.0,7.0,4.0,3.0,5.0,5.0,' negativ
19,1.0,6.0,6.0,6.0,2.0,2.0,2.0,3.0,' negativ
20,1.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,' negativ
21,0.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,' negativ
22,1.0,6.0,6.0,5.0,3.0,2.0,3.0,3.0,' negativ
23,1.0,6.0,6.0,5.0,2.0,2.0,3.0,3.0,' negativ
24,0.0,6.0,6.0,6.0,2.0,2.0,3.0,3.0,' negativ
25,1.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,' negativ
26,0.0,6.0,6.0,5.0,2.0,2.0,2.0,3.0,' negativ
27,1.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,' negativ
28,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,' negativ
29,1.0,9.0,8.0,6.0,7.0,5.0,5.0,7.0,' positiv
30,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,' negativ
31,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
32,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,' negativ
33,1.0,7.0,7.0,6.0,3.0,2.0,3.0,3.0,' negativ
34,1.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,' negativ
35,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
36,0.0,7.0,7.0,8.0,4.0,3.0,5.0,5.0,' negativ
37,1.0,7.0,7.0,6.0,4.0,3.0,5.0,5.0,' negativ
38,0.0,8.0,9.0,9.0,7.0,5.0,6.0,9.0,' negativ
39,0.0,9.0,9.0,8.0,7.0,5.0,7.0,8.0,' negativ
40,1.0,9.0,9.0,9.0,8.0,6.0,9.0,8.0,' negativ
41,0.0,6.0,6.0,4.0,3.0,2.0,3.0,3.0,' negativ
42,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
43,0.0,7.0,7.0,6.0,4.0,3.0,5.0,4.0,' negativ
44,1.0,8.0,7.0,7.0,4.0,4.0,4.0,4.0,' negativ
45,1.0,7.0,7.0,7.0,4.0,3.0,4.0,5.0,' negativ
46,2.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,' negativ
47,1.0,7.0,7.0,7.0,3.0,3.0,4.0,4.0,' negativ
48,0.0,6.0,6.0,5.0,2.0,1.0,2.0,3.0,' negativ
49,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,' negativ
50,1.0,6.0,6.0,5.0,3.0,2.0,3.0,3.0,' negativ
51,0.0,6.0,5.0,6.0,2.0,1.0,2.0,2.0,' negativ
52,2.0,5.0,5.0,4.0,1.0,0.0,1.0,1.0,' negativ
53,0.0,7.0,7.0,6.0,4.0,3.0,4.0,5.0,' negativ
54,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
56,0.0,7.0,7.0,6.0,4.0,4.0,5.0,4.0,' negativ
57,1.0,5.0,6.0,6.0,2.0,1.0,1.0,3.0,' negativ
58,0.0,8.0,8.0,7.0,5.0,4.0,5.0,6.0,' negativ
59,0.0,6.0,6.0,7.0,3.0,2.0,3.0,4.0,' negativ
60,1.0,5.0,6.0,5.0,2.0,1.0,2.0,3.0,' negativ
61,1.0,7.0,7.0,6.0,4.0,3.0,4.0,4.0,' negativ
62,0.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,' negativ
63,1.0,6.0,6.0,5.0,3.0,2.0,3.0,2.0,' negativ
64,1.0,7.0,6.0,5.0,3.0,3.0,4.0,4.0,' negativ
65,1.0,7.0,7.0,8.0,5.0,4.0,6.0,5.0,' positiv
66,1.0,8.0,7.0,7.0,5.0,3.0,6.0,6.0,' negativ
67,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
68,0.0,7.0,7.0,7.0,3.0,2.0,3.0,4.0,' negativ
69,1.0,7.0,7.0,5.0,3.0,3.0,4.0,3.0,' negativ
70,1.0,7.0,7.0,7.0,3.0,3.0,5.0,3.0,' negativ
71,1.0,8.0,8.0,7.0,5.0,4.0,5.0,5.0,' negativ
72,1.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,' negativ
73,0.0,8.0,9.0,8.0,7.0,6.0,6.0,7.0,' negativ
74,0.0,9.0,9.0,8.0,7.0,6.0,7.0,8.0,' negativ
75,1.0,8.0,8.0,8.0,4.0,4.0,6.0,4.0,' negativ
76,1.0,7.0,7.0,7.0,4.0,3.0,3.0,5.0,' negativ
77,1.0,7.0,7.0,7.0,4.0,3.0,5.0,5.0,' negativ
78,0.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,' negativ
79,1.0,6.0,6.0,6.0,2.0,3.0,2.0,3.0,' negativ
80,1.0,6.0,6.0,5.0,2.0,1.0,2.0,3.0,' negativ
81,2.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,' negativ
82,0.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,' negativ
83,1.0,7.0,7.0,4.0,3.0,3.0,3.0,4.0,' negativ
84,0.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,' negativ
85,0.0,7.0,8.0,7.0,5.0,4.0,5.0,5.0,' negativ
86,0.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,' negativ
87,0.0,8.0,8.0,6.0,4.0,3.0,3.0,5.0,' negativ
88,0.0,7.0,7.0,6.0,4.0,3.0,5.0,4.0,' negativ
89,0.0,7.0,7.0,7.0,3.0,3.0,3.0,4.0,' negativ
90,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,' negativ
91,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,' negativ
92,1.0,6.0,6.0,6.0,2.0,2.0,2.0,3.0,' negativ
93,0.0,6.0,6.0,5.0,3.0,2.0,3.0,4.0,' positiv
94,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,' negativ
95,1.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,' negativ
96,0.0,9.0,9.0,8.0,7.0,5.0,6.0,8.0,' negativ
97,0.0,6.0,7.0,5.0,3.0,2.0,3.0,3.0,' negativ
98,0.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,' negativ
99,1.0,6.0,6.0,7.0,2.0,2.0,2.0,3.0,' negativ
100,1.0,8.0,9.0,7.0,5.0,4.0,5.0,6.0,' negativ
101,0.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,' negativ
102,1.0,7.0,7.0,9.0,4.0,3.0,4.0,5.0,' negativ
103,0.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,' negativ
104,0.0,6.0,5.0,5.0,2.0,2.0,3.0,3.0,' negativ
105,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
106,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,' negativ
107,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
108,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
109,1.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,' negativ
110,0.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,' negativ
111,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,' negativ
112,2.0,6.0,6.0,5.0,2.0,1.0,2.0,2.0,' negativ
113,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,' negativ
