,0,1,2,3,4,5,6,y
0,6.0,5.0,9.0,9.0,5.0,5.0,4.0, negative
1,7.0,4.0,9.0,9.0,3.0,4.0,5.0, negative
2,0.0,5.0,9.0,9.0,4.0,2.0,0.0, negative
3,0.0,1.0,9.0,9.0,6.0,1.0,2.0, negative
4,4.0,4.0,9.0,9.0,5.0,4.0,5.0, negative
5,6.0,5.0,9.0,9.0,3.0,4.0,5.0, negative
6,2.0,3.0,9.0,9.0,3.0,2.0,3.0, negative
7,4.0,3.0,9.0,9.0,6.0,6.0,7.0, negative
8,2.0,6.0,9.0,9.0,4.0,6.0,6.0, negative
9,0.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
10,4.0,3.0,9.0,9.0,0.0,3.0,5.0, negative
11,4.0,6.0,9.0,9.0,0.0,5.0,6.0, negative
12,5.0,4.0,9.0,9.0,4.0,3.0,4.0, negative
13,4.0,0.0,9.0,9.0,4.0,4.0,5.0, negative
14,5.0,4.0,9.0,9.0,4.0,2.0,4.0, negative
15,0.0,5.0,9.0,9.0,5.0,5.0,6.0, negative
16,3.0,5.0,9.0,9.0,5.0,4.0,5.0, negative
17,4.0,4.0,9.0,9.0,0.0,2.0,2.0, negative
18,4.0,2.0,9.0,9.0,6.0,1.0,3.0, negative
19,4.0,0.0,9.0,9.0,4.0,3.0,4.0, negative
20,4.0,5.0,9.0,9.0,6.0,0.0,3.0, negative
21,5.0,5.0,9.0,9.0,5.0,1.0,3.0, negative
22,3.0,3.0,9.0,9.0,0.0,4.0,0.0, negative
23,4.0,4.0,9.0,9.0,4.0,4.0,5.0, negative
24,1.0,5.0,9.0,9.0,5.0,4.0,5.0, negative
25,0.0,4.0,9.0,9.0,4.0,1.0,0.0, negative
26,4.0,3.0,9.0,9.0,4.0,6.0,6.0, negative
27,8.0,6.0,0.0,0.0,0.0,5.0,0.0, negative
28,8.0,4.0,9.0,9.0,7.0,9.0,9.0, negative
29,8.0,6.0,9.0,9.0,5.0,9.0,8.0, negative
30,9.0,4.0,9.0,9.0,4.0,7.0,8.0, negative
31,5.0,5.0,9.0,9.0,6.0,8.0,9.0, negative
32,9.0,6.0,9.0,9.0,7.0,9.0,9.0, negative
33,9.0,6.0,9.0,9.0,0.0,7.0,8.0, negative
34,6.0,4.0,9.0,9.0,0.0,5.0,3.0, negative
35,7.0,0.0,9.0,9.0,3.0,5.0,5.0, negative
36,7.0,8.0,9.0,9.0,3.0,4.0,5.0, negative
37,7.0,9.0,9.0,9.0,4.0,7.0,6.0, negative
38,3.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
39,7.0,9.0,9.0,9.0,4.0,5.0,4.0, negative
40,7.0,9.0,9.0,9.0,0.0,4.0,2.0, negative
41,8.0,9.0,9.0,9.0,3.0,6.0,3.0, negative
42,7.0,7.0,9.0,9.0,4.0,5.0,4.0, negative
43,0.0,8.0,9.0,9.0,4.0,9.0,9.0, negative
44,7.0,0.0,9.0,9.0,5.0,6.0,3.0, negative
45,7.0,7.0,9.0,9.0,4.0,0.0,2.0, negative
46,6.0,8.0,9.0,9.0,5.0,3.0,3.0, positive
47,8.0,8.0,9.0,9.0,9.0,6.0,0.0, positive
48,7.0,8.0,9.0,9.0,9.0,5.0,3.0, positive
49,7.0,5.0,9.0,9.0,8.0,5.0,3.0, positive
50,8.0,5.0,0.0,9.0,5.0,6.0,0.0, positive
51,9.0,7.0,9.0,9.0,9.0,0.0,3.0, positive
52,7.0,7.0,9.0,9.0,7.0,4.0,3.0, positive
53,7.0,9.0,9.0,9.0,8.0,0.0,2.0, positive
54,7.0,9.0,9.0,9.0,8.0,6.0,4.0, positive
55,8.0,0.0,9.0,9.0,6.0,6.0,3.0, positive
56,8.0,9.0,9.0,9.0,9.0,6.0,3.0, positive
57,8.0,6.0,9.0,9.0,9.0,6.0,0.0, positive
58,8.0,8.0,9.0,9.0,8.0,6.0,1.0, positive
59,6.0,7.0,9.0,9.0,8.0,4.0,5.0, positive
60,7.0,5.0,9.0,9.0,7.0,6.0,3.0, positive
61,5.0,9.0,9.0,9.0,8.0,4.0,4.0, positive
62,7.0,6.0,9.0,9.0,0.0,3.0,3.0, positive
63,0.0,8.0,0.0,9.0,8.0,6.0,6.0, positive
64,7.0,6.0,9.0,9.0,8.0,4.0,2.0, positive
65,8.0,8.0,9.0,9.0,7.0,5.0,4.0, positive
66,7.0,7.0,9.0,9.0,8.0,0.0,0.0, positive
67,8.0,6.0,0.0,9.0,4.0,6.0,0.0, positive
68,7.0,5.0,0.0,9.0,6.0,6.0,4.0, positive
69,7.0,6.0,0.0,9.0,7.0,6.0,1.0, positive
70,7.0,5.0,0.0,9.0,6.0,6.0,3.0, positive
