,0,1,2,3,4,5,6,y
0,5.0,3.0,9.0,9.0,7.0,2.0,3.0, negative
1,6.0,0.0,9.0,9.0,6.0,3.0,5.0, negative
2,6.0,5.0,9.0,9.0,6.0,4.0,4.0, negative
3,7.0,4.0,9.0,9.0,4.0,4.0,5.0, negative
4,2.0,3.0,9.0,9.0,6.0,2.0,4.0, negative
5,4.0,0.0,9.0,9.0,7.0,1.0,0.0, negative
6,2.0,5.0,9.0,9.0,5.0,1.0,3.0, negative
7,4.0,3.0,9.0,9.0,5.0,2.0,3.0, negative
8,5.0,0.0,9.0,9.0,5.0,3.0,3.0, negative
9,2.0,4.0,9.0,9.0,6.0,1.0,3.0, negative
10,2.0,0.0,9.0,9.0,5.0,4.0,5.0, negative
11,3.0,5.0,9.0,9.0,4.0,2.0,3.0, negative
12,5.0,3.0,9.0,9.0,7.0,5.0,6.0, negative
13,2.0,0.0,9.0,9.0,5.0,2.0,4.0, negative
14,0.0,5.0,9.0,9.0,4.0,2.0,0.0, negative
15,3.0,2.0,9.0,9.0,9.0,0.0,1.0, negative
16,5.0,6.0,9.0,9.0,5.0,3.0,4.0, negative
17,0.0,1.0,9.0,9.0,7.0,1.0,2.0, negative
18,3.0,4.0,9.0,9.0,6.0,4.0,5.0, negative
19,2.0,5.0,9.0,9.0,0.0,3.0,4.0, negative
20,4.0,4.0,9.0,9.0,6.0,3.0,5.0, negative
21,4.0,4.0,9.0,9.0,6.0,3.0,4.0, negative
22,3.0,3.0,9.0,9.0,4.0,3.0,5.0, negative
23,6.0,5.0,9.0,9.0,4.0,3.0,5.0, negative
24,0.0,3.0,9.0,9.0,5.0,3.0,5.0, negative
25,2.0,4.0,9.0,9.0,3.0,1.0,3.0, negative
26,3.0,6.0,9.0,9.0,5.0,3.0,4.0, negative
27,7.0,5.0,9.0,9.0,7.0,0.0,0.0, negative
28,3.0,4.0,9.0,9.0,4.0,2.0,4.0, negative
29,4.0,5.0,9.0,9.0,6.0,2.0,3.0, negative
30,0.0,4.0,9.0,9.0,7.0,4.0,5.0, negative
31,0.0,0.0,9.0,9.0,5.0,4.0,5.0, negative
32,3.0,4.0,9.0,9.0,0.0,3.0,4.0, negative
33,1.0,4.0,9.0,9.0,5.0,4.0,0.0, negative
34,5.0,4.0,9.0,9.0,7.0,5.0,6.0, negative
35,4.0,0.0,9.0,9.0,5.0,2.0,4.0, negative
36,2.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
37,2.0,4.0,9.0,9.0,4.0,4.0,5.0, negative
38,2.0,6.0,9.0,9.0,4.0,5.0,6.0, negative
39,5.0,5.0,9.0,9.0,2.0,1.0,2.0, negative
40,6.0,5.0,9.0,9.0,3.0,3.0,4.0, negative
41,5.0,4.0,9.0,9.0,4.0,3.0,5.0, negative
42,0.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
43,5.0,3.0,9.0,9.0,0.0,3.0,4.0, negative
44,5.0,6.0,9.0,9.0,0.0,4.0,6.0, negative
45,5.0,4.0,9.0,9.0,5.0,2.0,4.0, negative
46,4.0,4.0,9.0,9.0,6.0,5.0,6.0, negative
47,2.0,0.0,9.0,9.0,5.0,2.0,3.0, negative
48,5.0,3.0,9.0,9.0,6.0,3.0,4.0, negative
49,2.0,4.0,9.0,9.0,7.0,5.0,6.0, negative
50,2.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
51,5.0,6.0,9.0,9.0,5.0,5.0,6.0, negative
52,2.0,4.0,9.0,9.0,5.0,2.0,4.0, negative
53,3.0,5.0,9.0,9.0,7.0,0.0,5.0, negative
54,2.0,2.0,9.0,9.0,4.0,2.0,3.0, negative
55,5.0,5.0,9.0,9.0,6.0,2.0,4.0, negative
56,4.0,0.0,9.0,9.0,5.0,3.0,5.0, negative
57,5.0,4.0,9.0,9.0,5.0,2.0,0.0, negative
58,2.0,4.0,9.0,9.0,4.0,2.0,4.0, negative
59,4.0,0.0,9.0,9.0,6.0,2.0,4.0, negative
60,5.0,4.0,9.0,9.0,5.0,2.0,3.0, negative
61,5.0,3.0,9.0,9.0,5.0,2.0,4.0, negative
62,3.0,3.0,9.0,9.0,5.0,3.0,5.0, negative
63,4.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
64,3.0,5.0,9.0,9.0,5.0,2.0,3.0, negative
65,3.0,6.0,9.0,9.0,7.0,3.0,4.0, negative
66,4.0,6.0,9.0,9.0,5.0,4.0,6.0, negative
67,0.0,5.0,9.0,9.0,6.0,5.0,6.0, negative
68,0.0,5.0,9.0,9.0,6.0,4.0,6.0, negative
69,5.0,5.0,9.0,9.0,4.0,3.0,4.0, negative
70,0.0,5.0,9.0,9.0,3.0,2.0,3.0, negative
71,3.0,5.0,9.0,9.0,6.0,3.0,5.0, negative
72,4.0,4.0,9.0,9.0,0.0,2.0,2.0, negative
73,0.0,5.0,9.0,9.0,4.0,2.0,3.0, negative
74,3.0,5.0,9.0,9.0,3.0,2.0,4.0, negative
75,7.0,8.0,9.0,9.0,5.0,3.0,4.0, negative
76,6.0,6.0,9.0,9.0,4.0,2.0,3.0, negative
77,7.0,6.0,9.0,9.0,4.0,3.0,3.0, negative
78,5.0,5.0,9.0,9.0,7.0,3.0,4.0, negative
79,4.0,0.0,9.0,9.0,8.0,2.0,3.0, negative
80,2.0,6.0,9.0,9.0,8.0,3.0,4.0, negative
81,4.0,2.0,9.0,9.0,7.0,1.0,3.0, negative
82,3.0,5.0,9.0,9.0,6.0,1.0,3.0, negative
83,2.0,3.0,9.0,9.0,4.0,0.0,0.0, negative
84,2.0,0.0,9.0,9.0,5.0,3.0,4.0, negative
85,5.0,5.0,9.0,9.0,5.0,4.0,0.0, negative
86,4.0,3.0,9.0,9.0,4.0,4.0,5.0, negative
87,5.0,3.0,9.0,9.0,7.0,0.0,2.0, negative
88,3.0,4.0,9.0,9.0,6.0,5.0,6.0, negative
89,4.0,0.0,9.0,9.0,5.0,3.0,4.0, negative
90,4.0,5.0,9.0,9.0,7.0,0.0,3.0, negative
91,3.0,4.0,9.0,9.0,5.0,3.0,4.0, negative
92,5.0,5.0,9.0,9.0,6.0,1.0,2.0, negative
93,2.0,5.0,9.0,9.0,4.0,4.0,0.0, negative
94,3.0,3.0,9.0,9.0,0.0,4.0,0.0, negative
95,2.0,4.0,9.0,9.0,6.0,2.0,3.0, negative
96,1.0,4.0,9.0,9.0,6.0,0.0,4.0, negative
97,0.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
98,6.0,4.0,9.0,9.0,6.0,3.0,5.0, negative
99,3.0,5.0,9.0,9.0,5.0,3.0,5.0, negative
100,3.0,3.0,9.0,9.0,5.0,2.0,3.0, negative
101,0.0,5.0,9.0,9.0,5.0,3.0,5.0, negative
102,2.0,3.0,9.0,9.0,5.0,2.0,4.0, negative
103,4.0,5.0,9.0,9.0,5.0,4.0,5.0, negative
104,0.0,4.0,9.0,9.0,5.0,5.0,6.0, negative
105,4.0,3.0,9.0,9.0,4.0,3.0,4.0, negative
106,0.0,5.0,9.0,9.0,6.0,2.0,3.0, negative
107,1.0,6.0,9.0,9.0,6.0,3.0,5.0, negative
108,0.0,4.0,9.0,9.0,5.0,1.0,0.0, negative
109,2.0,0.0,9.0,9.0,4.0,2.0,4.0, negative
110,0.0,4.0,9.0,9.0,7.0,2.0,3.0, negative
111,2.0,3.0,9.0,9.0,5.0,3.0,4.0, negative
112,5.0,4.0,9.0,9.0,5.0,5.0,6.0, negative
113,8.0,6.0,0.0,0.0,0.0,5.0,0.0, negative
114,0.0,4.0,0.0,9.0,6.0,8.0,9.0, negative
115,8.0,4.0,9.0,9.0,8.0,8.0,8.0, negative
116,9.0,5.0,9.0,9.0,8.0,8.0,8.0, negative
117,7.0,4.0,9.0,9.0,7.0,8.0,8.0, negative
118,8.0,4.0,9.0,9.0,5.0,8.0,0.0, negative
119,8.0,3.0,9.0,9.0,7.0,8.0,8.0, negative
120,6.0,3.0,9.0,9.0,8.0,8.0,8.0, negative
121,7.0,4.0,9.0,9.0,7.0,6.0,7.0, negative
122,7.0,5.0,9.0,9.0,6.0,7.0,8.0, negative
123,9.0,5.0,9.0,9.0,7.0,8.0,8.0, negative
124,8.0,6.0,9.0,9.0,6.0,8.0,8.0, negative
125,9.0,5.0,9.0,9.0,5.0,7.0,7.0, negative
126,6.0,0.0,9.0,9.0,7.0,7.0,8.0, negative
127,7.0,4.0,9.0,9.0,7.0,8.0,9.0, negative
