@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/glass0/EFQ1glass0-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,' positiv
1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,' positiv
2,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,' positiv
3,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' positiv
4,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,' positiv
5,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,' positiv
6,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,' positiv
7,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,' positiv
8,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,' positiv
9,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' positiv
10,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
11,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
12,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
13,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
14,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
15,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,' negativ
16,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,' negativ
17,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,' negativ
18,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
19,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
20,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,' negativ
21,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
22,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,' negativ
23,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,' negativ
24,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,' negativ
