,0,1,2,3,4,5,Class
0,5.0,1.0,1.0,4.0,3.0,4.0, negative
1,2.0,4.0,1.0,2.0,1.0,3.0, negative
2,2.0,3.0,1.0,3.0,1.0,3.0, negative
3,5.0,1.0,1.0,4.0,6.0,7.0, negative
4,0.0,3.0,1.0,1.0,2.0,0.0, negative
5,4.0,3.0,1.0,3.0,2.0,2.0, negative
6,6.0,4.0,1.0,1.0,4.0,5.0, negative
7,2.0,2.0,1.0,1.0,2.0,3.0, negative
8,3.0,4.0,1.0,2.0,3.0,4.0, negative
9,8.0,4.0,1.0,4.0,0.0,0.0, negative
10,7.0,3.0,1.0,3.0,4.0,5.0, negative
11,5.0,2.0,1.0,4.0,6.0,7.0, negative
12,5.0,0.0,1.0,1.0,3.0,4.0, negative
13,3.0,0.0,1.0,2.0,0.0,2.0, negative
14,2.0,2.0,1.0,1.0,4.0,5.0, negative
15,5.0,2.0,1.0,0.0,4.0,5.0, negative
16,1.0,0.0,1.0,3.0,2.0,4.0, negative
17,2.0,3.0,1.0,1.0,3.0,4.0, negative
18,4.0,3.0,1.0,3.0,4.0,5.0, negative
19,0.0,3.0,1.0,1.0,2.0,3.0, negative
20,6.0,3.0,1.0,4.0,3.0,5.0, negative
21,2.0,5.0,1.0,5.0,4.0,5.0, negative
22,4.0,1.0,1.0,4.0,1.0,3.0, negative
23,2.0,2.0,1.0,1.0,0.0,0.0, negative
24,4.0,0.0,1.0,2.0,3.0,4.0, negative
25,3.0,1.0,1.0,0.0,5.0,0.0, negative
26,1.0,3.0,1.0,4.0,0.0,4.0, negative
27,2.0,2.0,1.0,2.0,3.0,4.0, negative
28,3.0,0.0,1.0,6.0,3.0,4.0, negative
29,1.0,4.0,1.0,3.0,4.0,5.0, negative
30,0.0,3.0,1.0,4.0,2.0,4.0, negative
31,2.0,2.0,1.0,2.0,3.0,4.0, negative
32,5.0,2.0,1.0,2.0,6.0,7.0, negative
33,1.0,3.0,1.0,4.0,3.0,4.0, negative
34,5.0,4.0,1.0,2.0,5.0,6.0, negative
35,3.0,4.0,1.0,6.0,8.0,8.0, negative
36,6.0,4.0,1.0,4.0,9.0,0.0, negative
37,5.0,3.0,1.0,0.0,9.0,0.0, negative
38,5.0,5.0,1.0,4.0,8.0,9.0, negative
39,5.0,0.0,1.0,5.0,9.0,9.0, negative
40,4.0,4.0,1.0,5.0,0.0,1.0, negative
41,7.0,5.0,1.0,4.0,0.0,9.0, negative
42,4.0,4.0,1.0,1.0,9.0,9.0, negative
43,3.0,3.0,1.0,0.0,9.0,9.0, negative
44,8.0,4.0,1.0,6.0,9.0,9.0, negative
45,5.0,5.0,1.0,1.0,9.0,2.0, negative
46,4.0,3.0,1.0,1.0,9.0,2.0, negative
47,9.0,3.0,1.0,5.0,9.0,9.0, negative
48,7.0,3.0,1.0,3.0,9.0,0.0, negative
49,7.0,4.0,1.0,5.0,8.0,9.0, negative
50,8.0,5.0,0.0,5.0,7.0,1.0, negative
51,8.0,9.0,1.0,6.0,0.0,3.0, positive
52,7.0,7.0,1.0,3.0,4.0,4.0, positive
53,8.0,8.0,1.0,6.0,6.0,4.0, positive
54,9.0,0.0,1.0,4.0,6.0,3.0, positive
55,9.0,6.0,1.0,8.0,0.0,3.0, positive
56,7.0,6.0,1.0,5.0,5.0,3.0, positive
57,9.0,8.0,1.0,9.0,7.0,3.0, positive
58,9.0,7.0,1.0,8.0,7.0,0.0, positive
59,9.0,5.0,1.0,9.0,6.0,0.0, positive
60,9.0,7.0,1.0,7.0,6.0,1.0, positive
61,8.0,7.0,1.0,8.0,5.0,3.0, positive
62,6.0,6.0,1.0,7.0,4.0,5.0, positive
63,8.0,4.0,1.0,5.0,6.0,4.0, positive
64,6.0,8.0,1.0,6.0,4.0,4.0, positive
65,7.0,5.0,1.0,0.0,4.0,3.0, positive
66,0.0,7.0,0.0,7.0,7.0,6.0, positive
67,8.0,5.0,1.0,7.0,4.0,2.0, positive
68,7.0,4.0,1.0,7.0,5.0,3.0, positive
69,9.0,6.0,1.0,5.0,5.0,4.0, positive
70,8.0,6.0,1.0,6.0,0.0,0.0, positive
