@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD1_arff/yeast-1_vs_7/EWD1yeast-1_vs_7-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
1,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
2,1.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
3,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
4,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
5,0.0,0.0,1.0,1.0,0.0,2.0,1.0,' negativ
6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' negativ
7,2.0,2.0,1.0,2.0,0.0,2.0,0.0,' negativ
8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
9,0.0,0.0,2.0,1.0,0.0,2.0,0.0,' negativ
10,1.0,0.0,1.0,1.0,0.0,2.0,0.0,' negativ
11,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
13,1.0,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
15,2.0,2.0,1.0,1.0,0.0,2.0,0.0,' negativ
16,0.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
17,0.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
18,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
19,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
20,1.0,1.0,2.0,1.0,2.0,2.0,0.0,' negativ
21,0.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
22,2.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
23,1.0,0.0,2.0,0.0,0.0,2.0,0.0,' negativ
24,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
25,0.0,2.0,1.0,1.0,0.0,1.0,0.0,' negativ
26,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
27,1.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
28,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
29,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
30,1.0,2.0,1.0,1.0,0.0,2.0,0.0,' negativ
31,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
32,1.0,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
33,1.0,1.0,1.0,2.0,0.0,2.0,0.0,' negativ
34,1.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
35,0.0,1.0,1.0,1.0,0.0,2.0,1.0,' negativ
36,1.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
37,1.0,1.0,2.0,2.0,0.0,1.0,0.0,' negativ
38,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
39,1.0,1.0,2.0,2.0,0.0,1.0,0.0,' negativ
40,0.0,0.0,2.0,0.0,0.0,2.0,0.0,' negativ
41,0.0,1.0,2.0,0.0,0.0,2.0,1.0,' negativ
42,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
43,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
44,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
45,1.0,1.0,1.0,1.0,0.0,2.0,1.0,' negativ
46,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
47,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
48,0.0,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
49,1.0,0.0,2.0,1.0,0.0,1.0,0.0,' negativ
50,1.0,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
51,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
52,1.0,0.0,2.0,1.0,0.0,1.0,0.0,' negativ
53,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
54,0.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
55,0.0,1.0,2.0,1.0,0.0,1.0,1.0,' negativ
56,1.0,0.0,2.0,0.0,0.0,1.0,0.0,' negativ
57,1.0,1.0,2.0,1.0,0.0,1.0,0.0,' negativ
58,1.0,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
59,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
60,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
61,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
62,1.0,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
63,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
64,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
65,1.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
66,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
67,1.0,1.0,2.0,1.0,0.0,1.0,0.0,' negativ
68,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' negativ
69,0.0,0.0,2.0,1.0,0.0,1.0,0.0,' negativ
70,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
71,0.0,1.0,2.0,1.0,0.0,2.0,1.0,' negativ
72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,' negativ
73,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' negativ
74,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
75,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
76,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
77,1.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
78,1.0,0.0,1.0,1.0,0.0,2.0,1.0,' negativ
79,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
80,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
81,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
82,1.0,1.0,1.0,1.0,0.0,2.0,0.0,' negativ
83,1.0,0.0,2.0,1.0,0.0,2.0,1.0,' negativ
84,1.0,1.0,0.0,1.0,0.0,2.0,1.0,' negativ
85,2.0,1.0,1.0,1.0,0.0,2.0,0.0,' positiv
86,2.0,2.0,2.0,1.0,0.0,2.0,0.0,' positiv
87,2.0,2.0,2.0,1.0,0.0,2.0,0.0,' positiv
88,2.0,2.0,1.0,0.0,0.0,1.0,0.0,' positiv
89,0.0,1.0,1.0,0.0,0.0,2.0,0.0,' positiv
90,2.0,2.0,2.0,0.0,0.0,2.0,0.0,' positiv
91,0.0,0.0,2.0,0.0,0.0,1.0,0.0,' positiv
92,0.0,2.0,0.0,0.0,0.0,2.0,0.0,' positiv
93,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' positiv
94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' positiv
95,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' positiv
96,1.0,1.0,1.0,1.0,0.0,2.0,0.0,' positiv
97,1.0,0.0,2.0,0.0,0.0,2.0,0.0,' positiv
98,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' positiv
99,2.0,2.0,1.0,0.0,0.0,2.0,0.0,' positiv
