@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/kr-vs-k-zero-one_vs_draw/KBN1kr-vs-k-zero-one_vs_draw-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,0.0,0.0,1.0,0.0,0.0,' positiv
1,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
2,0.0,0.0,0.0,0.0,0.0,0.0,' positiv
3,0.0,1.0,0.0,0.0,0.0,0.0,' positiv
4,0.0,0.0,0.0,0.0,0.0,0.0,' positiv
5,0.0,0.0,1.0,1.0,0.0,0.0,' positiv
6,0.0,0.0,1.0,0.0,0.0,0.0,' positiv
7,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
8,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
9,0.0,0.0,2.0,2.0,0.0,0.0,' positiv
10,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
11,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
12,0.0,0.0,2.0,1.0,0.0,0.0,' positiv
13,0.0,0.0,0.0,2.0,0.0,0.0,' positiv
14,0.0,0.0,2.0,2.0,0.0,0.0,' positiv
15,0.0,1.0,0.0,0.0,0.0,0.0,' positiv
16,0.0,1.0,0.0,1.0,0.0,0.0,' positiv
17,0.0,1.0,1.0,0.0,0.0,0.0,' positiv
18,0.0,1.0,0.0,1.0,1.0,0.0,' positiv
19,0.0,1.0,0.0,2.0,1.0,0.0,' positiv
20,1.0,0.0,1.0,0.0,1.0,0.0,' negativ
21,1.0,0.0,1.0,0.0,1.0,0.0,' negativ
22,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
23,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
24,1.0,0.0,2.0,0.0,0.0,0.0,' negativ
25,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
26,1.0,0.0,2.0,0.0,1.0,1.0,' negativ
27,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
28,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
29,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
30,1.0,0.0,2.0,0.0,1.0,0.0,' negativ
31,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
32,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
33,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
34,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
35,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
36,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
37,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
38,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
39,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
40,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
41,1.0,0.0,0.0,0.0,2.0,0.0,' negativ
42,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
43,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
44,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
45,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
46,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
47,1.0,0.0,0.0,1.0,2.0,1.0,' negativ
48,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
49,1.0,0.0,0.0,2.0,2.0,1.0,' negativ
50,1.0,0.0,2.0,0.0,2.0,0.0,' negativ
51,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
52,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
53,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
54,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
55,2.0,0.0,0.0,1.0,0.0,1.0,' negativ
56,2.0,0.0,0.0,2.0,0.0,2.0,' negativ
57,2.0,0.0,0.0,2.0,0.0,2.0,' negativ
58,2.0,0.0,1.0,0.0,0.0,0.0,' negativ
59,2.0,0.0,1.0,1.0,0.0,0.0,' negativ
60,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
61,2.0,0.0,1.0,1.0,0.0,2.0,' negativ
62,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
63,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
64,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
65,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
66,2.0,0.0,1.0,0.0,0.0,1.0,' negativ
67,2.0,0.0,1.0,1.0,0.0,0.0,' negativ
68,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
69,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
70,2.0,0.0,1.0,2.0,0.0,2.0,' negativ
71,2.0,0.0,1.0,2.0,1.0,1.0,' negativ
72,2.0,0.0,2.0,0.0,1.0,0.0,' negativ
73,2.0,0.0,2.0,1.0,1.0,0.0,' negativ
74,2.0,0.0,2.0,1.0,0.0,1.0,' negativ
75,2.0,0.0,2.0,1.0,0.0,1.0,' negativ
76,2.0,0.0,2.0,2.0,0.0,2.0,' negativ
77,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
78,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
79,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
80,2.0,0.0,2.0,0.0,1.0,0.0,' negativ
81,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
82,2.0,0.0,2.0,0.0,1.0,0.0,' negativ
83,2.0,0.0,2.0,0.0,1.0,0.0,' negativ
84,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
85,2.0,0.0,2.0,1.0,1.0,1.0,' negativ
86,2.0,0.0,2.0,1.0,2.0,0.0,' negativ
87,2.0,0.0,2.0,1.0,2.0,1.0,' negativ
88,2.0,0.0,2.0,1.0,2.0,2.0,' negativ
89,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
90,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
91,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
92,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
93,2.0,0.0,2.0,2.0,1.0,2.0,' negativ
94,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
95,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
96,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
97,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
98,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
99,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
100,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
101,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
102,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
103,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
104,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
105,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
106,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
107,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
108,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
109,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
110,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
111,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
112,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
113,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
114,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
115,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
116,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
117,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
118,2.0,0.0,2.0,0.0,2.0,0.0,' negativ
119,2.0,0.0,2.0,0.0,2.0,1.0,' negativ
120,2.0,0.0,2.0,0.0,2.0,1.0,' negativ
