%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 139
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative'}

@data
0,5.0,8.0,9.0,0.0,3.0,2.0,3.0,0.0,0.0,' negative'
1,5.0,5.0,9.0,1.0,3.0,2.0,4.0,0.0,0.0,' negative'
2,2.0,6.0,8.0,3.0,5.0,5.0,1.0,0.0,3.0,' negative'
3,4.0,7.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0,' negative'
4,3.0,7.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,' negative'
5,3.0,6.0,6.0,3.0,3.0,5.0,2.0,0.0,0.0,' negative'
6,0.0,5.0,7.0,3.0,5.0,6.0,1.0,0.0,6.0,' negative'
7,2.0,4.0,8.0,3.0,6.0,6.0,2.0,0.0,0.0,' negative'
8,2.0,6.0,7.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
9,2.0,4.0,7.0,3.0,6.0,5.0,2.0,0.0,0.0,' negative'
10,5.0,7.0,9.0,1.0,3.0,3.0,3.0,0.0,0.0,' negative'
11,3.0,4.0,7.0,3.0,5.0,6.0,2.0,0.0,0.0,' negative'
12,3.0,8.0,8.0,4.0,3.0,5.0,1.0,0.0,0.0,' negative'
13,2.0,4.0,8.0,3.0,5.0,6.0,2.0,0.0,0.0,' negative'
14,2.0,4.0,8.0,4.0,6.0,6.0,2.0,0.0,0.0,' negative'
15,2.0,4.0,7.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
16,2.0,4.0,7.0,3.0,6.0,6.0,2.0,0.0,0.0,' negative'
17,3.0,5.0,5.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
18,1.0,4.0,8.0,5.0,5.0,6.0,1.0,0.0,5.0,' negative'
19,2.0,5.0,7.0,5.0,5.0,5.0,2.0,0.0,2.0,' negative'
20,2.0,4.0,7.0,3.0,5.0,6.0,2.0,1.0,5.0,' negative'
21,2.0,5.0,6.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
22,2.0,6.0,8.0,3.0,5.0,5.0,1.0,0.0,0.0,' negative'
23,5.0,5.0,8.0,2.0,4.0,3.0,3.0,0.0,4.0,' negative'
24,2.0,6.0,8.0,3.0,6.0,5.0,1.0,0.0,0.0,' negative'
25,2.0,4.0,7.0,3.0,6.0,5.0,2.0,0.0,0.0,' negative'
26,3.0,7.0,7.0,3.0,3.0,5.0,2.0,1.0,0.0,' negative'
27,3.0,5.0,6.0,3.0,5.0,5.0,2.0,0.0,4.0,' negative'
28,5.0,6.0,9.0,2.0,3.0,3.0,3.0,0.0,3.0,' negative'
29,2.0,5.0,8.0,4.0,5.0,5.0,2.0,0.0,3.0,' negative'
30,2.0,4.0,7.0,3.0,6.0,5.0,2.0,0.0,0.0,' negative'
31,2.0,7.0,7.0,3.0,5.0,6.0,2.0,0.0,0.0,' negative'
32,2.0,4.0,7.0,4.0,7.0,6.0,2.0,0.0,2.0,' negative'
33,2.0,4.0,7.0,3.0,5.0,6.0,2.0,0.0,6.0,' negative'
34,6.0,6.0,8.0,2.0,3.0,2.0,4.0,0.0,1.0,' negative'
35,2.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,5.0,' negative'
36,5.0,8.0,9.0,0.0,3.0,2.0,3.0,0.0,0.0,' negative'
37,7.0,7.0,8.0,1.0,2.0,1.0,3.0,0.0,3.0,' negative'
38,5.0,6.0,8.0,2.0,3.0,3.0,3.0,0.0,2.0,' negative'
39,1.0,6.0,7.0,4.0,5.0,4.0,1.0,0.0,0.0,' negative'
40,2.0,4.0,8.0,3.0,6.0,5.0,2.0,0.0,0.0,' negative'
41,2.0,4.0,7.0,4.0,6.0,5.0,2.0,0.0,0.0,' negative'
42,3.0,4.0,7.0,4.0,5.0,6.0,2.0,0.0,0.0,' negative'
43,3.0,6.0,5.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
44,5.0,5.0,8.0,2.0,4.0,3.0,3.0,0.0,4.0,' negative'
45,2.0,6.0,8.0,3.0,6.0,5.0,1.0,0.0,0.0,' negative'
46,2.0,4.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,' negative'
47,2.0,4.0,8.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
48,2.0,4.0,7.0,3.0,6.0,5.0,2.0,0.0,0.0,' negative'
49,1.0,6.0,7.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
50,5.0,8.0,9.0,1.0,2.0,0.0,3.0,0.0,0.0,' negative'
51,4.0,9.0,9.0,0.0,3.0,1.0,2.0,0.0,0.0,' negative'
52,2.0,5.0,5.0,3.0,5.0,5.0,2.0,0.0,7.0,' negative'
53,5.0,8.0,9.0,2.0,2.0,3.0,3.0,0.0,0.0,' negative'
54,1.0,6.0,7.0,3.0,5.0,6.0,1.0,0.0,0.0,' negative'
55,1.0,4.0,6.0,4.0,6.0,6.0,1.0,0.0,0.0,' negative'
56,8.0,7.0,6.0,1.0,1.0,2.0,5.0,0.0,0.0,' negative'
57,3.0,6.0,9.0,3.0,4.0,5.0,1.0,0.0,4.0,' negative'
58,3.0,4.0,8.0,4.0,4.0,5.0,2.0,0.0,3.0,' negative'
59,5.0,7.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,' negative'
60,1.0,5.0,8.0,4.0,5.0,6.0,1.0,0.0,0.0,' negative'
61,1.0,5.0,7.0,4.0,5.0,6.0,1.0,0.0,0.0,' negative'
62,1.0,4.0,7.0,4.0,7.0,4.0,1.0,0.0,0.0,' negative'
63,1.0,4.0,8.0,3.0,5.0,5.0,2.0,0.0,0.0,' negative'
