,0,1,2,3,4,5,Class
0,0.0,0.0,1.0,5.0,3.0,5.0, negative
1,7.0,4.0,1.0,4.0,5.0,4.0, negative
2,0.0,3.0,1.0,3.0,6.0,6.0, negative
3,5.0,1.0,1.0,5.0,6.0,6.0, negative
4,0.0,3.0,1.0,1.0,2.0,0.0, negative
5,6.0,5.0,1.0,2.0,3.0,5.0, negative
6,4.0,2.0,1.0,3.0,2.0,2.0, negative
7,2.0,4.0,1.0,0.0,3.0,5.0, negative
8,5.0,2.0,1.0,4.0,3.0,5.0, negative
9,3.0,4.0,1.0,2.0,3.0,4.0, negative
10,8.0,4.0,1.0,6.0,0.0,0.0, negative
11,3.0,2.0,1.0,0.0,3.0,5.0, negative
12,5.0,2.0,1.0,5.0,6.0,7.0, negative
13,2.0,2.0,1.0,2.0,3.0,5.0, negative
14,3.0,0.0,1.0,2.0,0.0,1.0, negative
15,2.0,2.0,1.0,1.0,4.0,5.0, negative
16,0.0,2.0,1.0,2.0,3.0,5.0, negative
17,5.0,0.0,1.0,3.0,2.0,4.0, negative
18,5.0,1.0,1.0,2.0,2.0,4.0, negative
19,3.0,3.0,1.0,3.0,4.0,5.0, negative
20,4.0,5.0,1.0,6.0,3.0,5.0, negative
21,6.0,3.0,1.0,1.0,4.0,5.0, negative
22,5.0,3.0,1.0,0.0,2.0,2.0, negative
23,4.0,2.0,1.0,0.0,3.0,5.0, negative
24,4.0,4.0,1.0,4.0,1.0,3.0, negative
25,2.0,2.0,1.0,1.0,0.0,0.0, negative
26,4.0,4.0,1.0,2.0,4.0,5.0, negative
27,0.0,3.0,1.0,2.0,3.0,5.0, negative
28,5.0,2.0,1.0,2.0,6.0,6.0, negative
29,1.0,3.0,1.0,5.0,2.0,4.0, negative
30,4.0,4.0,1.0,6.0,9.0,0.0, negative
31,5.0,0.0,1.0,6.0,8.0,9.0, negative
32,6.0,2.0,1.0,7.0,8.0,8.0, negative
33,1.0,6.0,1.0,8.0,7.0,7.0, negative
34,0.0,0.0,1.0,7.0,9.0,9.0, negative
35,8.0,0.0,1.0,6.0,9.0,9.0, negative
36,0.0,0.0,0.0,5.0,8.0,0.0, negative
37,5.0,4.0,1.0,4.0,8.0,9.0, negative
38,4.0,6.0,1.0,4.0,8.0,9.0, negative
39,0.0,5.0,1.0,8.0,7.0,7.0, negative
40,3.0,3.0,1.0,0.0,9.0,9.0, negative
41,4.0,3.0,1.0,1.0,9.0,1.0, negative
42,8.0,7.0,1.0,7.0,8.0,7.0, negative
43,9.0,6.0,1.0,9.0,0.0,3.0, positive
44,8.0,6.0,1.0,7.0,4.0,3.0, positive
45,9.0,0.0,1.0,6.0,6.0,3.0, positive
46,8.0,5.0,1.0,8.0,4.0,2.0, positive
47,8.0,9.0,1.0,8.0,0.0,2.0, positive
48,7.0,7.0,1.0,4.0,3.0,3.0, positive
49,8.0,8.0,1.0,8.0,6.0,4.0, positive
50,9.0,8.0,1.0,9.0,7.0,3.0, positive
51,9.0,7.0,1.0,9.0,7.0,0.0, positive
52,9.0,5.0,1.0,9.0,6.0,0.0, positive
53,9.0,7.0,1.0,8.0,6.0,1.0, positive
54,8.0,7.0,1.0,9.0,5.0,3.0, positive
55,7.0,6.0,1.0,8.0,4.0,5.0, positive
56,8.0,4.0,1.0,7.0,6.0,3.0, positive
57,6.0,8.0,1.0,8.0,4.0,4.0, positive
58,8.0,5.0,1.0,0.0,3.0,2.0, positive
59,0.0,7.0,0.0,8.0,7.0,6.0, positive
60,8.0,4.0,1.0,8.0,5.0,3.0, positive
61,9.0,6.0,1.0,7.0,5.0,4.0, positive
62,8.0,6.0,1.0,8.0,0.0,0.0, positive
