attr0,attr1,attr2,attr3,attr4,attr5,attr6,attrClass
4.0,4.0,4.0,0.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,0.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,0.0,4.0,4.0,0.0, negative
4.0,0.0,4.0,4.0,0.0,0.0,0.0, negative
4.0,0.0,4.0,4.0,4.0,0.0,4.0, negative
4.0,0.0,4.0,0.0,0.0,0.0,4.0, negative
4.0,0.0,4.0,4.0,4.0,0.0,4.0, negative
4.0,0.0,4.0,4.0,0.0,0.0,4.0, negative
4.0,0.0,4.0,4.0,4.0,0.0,4.0, negative
4.0,0.0,4.0,4.0,4.0,0.0,0.0, negative
4.0,4.0,4.0,4.0,4.0,0.0,4.0, negative
0.0,4.0,0.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,4.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
0.0,4.0,4.0,4.0,4.0,4.0,0.0, negative
0.0,0.0,4.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,4.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,4.0,0.0,0.0,4.0,0.0, negative
0.0,0.0,0.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,4.0,4.0,0.0,4.0,0.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,0.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,0.0,0.0,0.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
0.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,0.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,0.0,0.0,4.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
0.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,0.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,0.0,0.0,4.0,0.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,0.0, negative
4.0,4.0,0.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,0.0,4.0,4.0,4.0,0.0, negative
4.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,4.0, negative
4.0,0.0,0.0,0.0,0.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,4.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,0.0, negative
4.0,0.0,4.0,0.0,0.0,4.0,0.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,0.0, negative
0.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
0.0,4.0,0.0,4.0,4.0,4.0,4.0, negative
4.0,0.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,0.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,0.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
0.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,4.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
0.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
0.0,4.0,4.0,4.0,0.0,0.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,4.0,4.0, negative
4.0,4.0,4.0,4.0,0.0,0.0,0.0, negative
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
4.0,0.0,4.0,4.0,4.0,0.0,0.0, positive
0.0,0.0,0.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,4.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
4.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,4.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,0.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,0.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
4.0,0.0,0.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,4.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,4.0,4.0,0.0, positive
0.0,0.0,0.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
0.0,0.0,4.0,0.0,0.0,4.0,0.0, positive
4.0,0.0,4.0,4.0,0.0,4.0,0.0, positive
0.0,0.0,0.0,0.0,0.0,4.0,0.0, positive
