@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/shuttle-2_vs_5/EFQ1shuttle-2_vs_5-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
1,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
2,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
3,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
4,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
5,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
6,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
7,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
8,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
9,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
11,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,' negativ
12,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
13,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,' negativ
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
15,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
16,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
17,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
18,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
19,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
20,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
22,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
23,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
24,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
25,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
26,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
27,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
28,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
29,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
30,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
31,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
32,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
33,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
34,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
35,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
36,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
37,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
38,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
39,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
40,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
41,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
42,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
43,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
44,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
46,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
47,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
48,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
49,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
50,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
51,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
52,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
53,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,' negativ
54,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
55,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
56,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
57,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
58,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
59,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
60,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
61,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
62,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
63,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
64,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
65,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
66,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
67,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
68,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
69,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
70,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
71,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
72,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
73,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
74,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
75,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
76,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
77,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
78,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
79,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
80,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
81,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
82,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
83,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
84,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
85,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
86,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
87,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
88,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
89,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
90,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
91,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
92,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
93,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
94,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
95,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
96,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
97,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
98,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
99,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
100,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
101,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
102,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
103,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
104,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
105,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
106,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
107,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
108,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
109,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
110,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
111,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
113,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
114,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
115,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
116,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
117,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
118,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
119,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
120,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
121,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
122,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
124,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
125,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
126,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
127,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
128,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
129,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
130,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
131,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
132,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
133,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
134,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
135,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
136,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
137,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
138,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
139,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
140,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
141,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
142,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
143,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
144,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
145,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
146,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,' negativ
147,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
148,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
149,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
150,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
151,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
152,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
153,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negativ
154,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,' negativ
155,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
156,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
157,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
158,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
159,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
160,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
161,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
162,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
163,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
164,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
165,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
166,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
167,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
168,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
169,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
170,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
171,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
172,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
174,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
175,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
176,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
177,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
178,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
179,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
180,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
181,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
182,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
183,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
184,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
185,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
187,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
188,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
189,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
190,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
191,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
192,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
193,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
194,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
195,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
196,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
197,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
198,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,' negativ
199,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
200,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
201,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,' negativ
202,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
203,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
204,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
205,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
206,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
207,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
208,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
209,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,' negativ
210,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,' negativ
211,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
212,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
213,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
214,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
215,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,' negativ
216,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,' negativ
217,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
218,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
219,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
220,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
221,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,' negativ
222,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
223,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
224,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
225,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,' negativ
226,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
