@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ3_arff/shuttle-6_vs_2-3/EFQ1shuttle-6_vs_2-3-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
1,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
3,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,' positiv
4,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
5,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
6,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
7,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,' negativ
8,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,' negativ
9,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,' negativ
10,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
11,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,' negativ
12,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
13,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,' negativ
14,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,' negativ
15,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
16,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
17,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,' negativ
18,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
19,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
20,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,' negativ
21,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
22,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
23,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
24,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,' negativ
25,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,' negativ
26,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,' negativ
27,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
28,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,' negativ
29,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,' negativ
30,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
31,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
32,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,' negativ
33,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,' negativ
34,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,' negativ
35,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
36,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,' positiv
37,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,' negativ
38,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,' negativ
39,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negativ
40,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,' negativ
41,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,' negativ
42,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
43,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,' negativ
44,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,' negativ
45,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,' positiv
46,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,' positiv
47,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,' positiv
48,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,' positiv
49,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,' positiv
50,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,' positiv
51,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,' positiv
52,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,' positiv
