@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-1_vs_5/KBN2ecoli-0-1_vs_5-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,1.0,1.0,3.0,1.0,1.0,' negativ
1,1.0,2.0,1.0,2.0,0.0,1.0,' negativ
2,1.0,1.0,1.0,4.0,0.0,0.0,' negativ
3,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
4,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
5,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
6,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
7,1.0,2.0,1.0,2.0,1.0,2.0,' negativ
8,0.0,0.0,1.0,2.0,1.0,2.0,' negativ
9,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
10,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
11,1.0,2.0,1.0,2.0,2.0,2.0,' negativ
12,1.0,3.0,1.0,2.0,2.0,2.0,' negativ
13,0.0,2.0,1.0,2.0,2.0,2.0,' negativ
14,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
15,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
16,2.0,2.0,1.0,3.0,1.0,2.0,' negativ
17,1.0,1.0,1.0,0.0,0.0,0.0,' negativ
18,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
19,1.0,2.0,1.0,2.0,0.0,1.0,' negativ
20,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
21,0.0,2.0,1.0,2.0,1.0,2.0,' negativ
22,1.0,2.0,1.0,1.0,1.0,2.0,' negativ
23,0.0,3.0,1.0,2.0,4.0,1.0,' negativ
24,3.0,2.0,1.0,2.0,4.0,4.0,' negativ
25,2.0,3.0,1.0,2.0,4.0,4.0,' negativ
26,4.0,2.0,1.0,2.0,3.0,3.0,' negativ
27,0.0,3.0,1.0,1.0,4.0,4.0,' negativ
28,4.0,2.0,1.0,2.0,3.0,0.0,' negativ
29,1.0,3.0,1.0,1.0,4.0,0.0,' negativ
30,4.0,2.0,1.0,3.0,4.0,4.0,' negativ
31,1.0,2.0,1.0,2.0,4.0,4.0,' negativ
32,4.0,0.0,1.0,4.0,0.0,3.0,' negativ
33,3.0,2.0,1.0,3.0,3.0,3.0,' negativ
34,1.0,2.0,1.0,3.0,0.0,0.0,' negativ
35,4.0,3.0,1.0,2.0,3.0,3.0,' negativ
36,0.0,2.0,1.0,3.0,0.0,3.0,' negativ
37,2.0,2.0,1.0,2.0,4.0,3.0,' negativ
38,0.0,0.0,1.0,3.0,3.0,3.0,' negativ
39,1.0,1.0,1.0,3.0,4.0,4.0,' negativ
40,2.0,2.0,1.0,3.0,4.0,3.0,' negativ
41,0.0,2.0,1.0,2.0,3.0,1.0,' negativ
42,3.0,2.0,1.0,0.0,0.0,1.0,' negativ
43,3.0,4.0,1.0,4.0,2.0,1.0,' positiv
44,3.0,2.0,1.0,3.0,2.0,1.0,' positiv
45,2.0,4.0,1.0,4.0,1.0,1.0,' positiv
46,0.0,4.0,0.0,4.0,3.0,2.0,' positiv
47,4.0,3.0,1.0,4.0,0.0,1.0,' positiv
48,3.0,3.0,1.0,3.0,1.0,1.0,' positiv
49,3.0,4.0,1.0,4.0,0.0,1.0,' positiv
50,3.0,4.0,1.0,2.0,1.0,1.0,' positiv
51,4.0,0.0,1.0,3.0,2.0,1.0,' positiv
52,4.0,4.0,1.0,4.0,3.0,1.0,' positiv
53,4.0,4.0,1.0,4.0,3.0,0.0,' positiv
54,4.0,3.0,1.0,4.0,2.0,0.0,' positiv
55,4.0,4.0,1.0,4.0,2.0,0.0,' positiv
56,3.0,4.0,1.0,4.0,2.0,1.0,' positiv
57,2.0,3.0,1.0,4.0,1.0,2.0,' positiv
58,3.0,3.0,1.0,0.0,1.0,1.0,' positiv
59,3.0,3.0,1.0,4.0,1.0,1.0,' positiv
60,3.0,2.0,1.0,4.0,2.0,1.0,' positiv
61,4.0,4.0,1.0,3.0,2.0,1.0,' positiv
62,3.0,3.0,1.0,4.0,0.0,0.0,' positiv
