@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-3-4_vs_5/EWD3ecoli-0-3-4_vs_5-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,4.0,2.0,9.0,0.0,4.0,2.0,4.0,' negativ
1,3.0,4.0,9.0,0.0,3.0,2.0,4.0,' negativ
2,0.0,0.0,9.0,0.0,6.0,1.0,2.0,' negativ
3,4.0,3.0,9.0,0.0,5.0,2.0,2.0,' negativ
4,2.0,5.0,9.0,0.0,0.0,3.0,4.0,' negativ
5,3.0,3.0,9.0,0.0,3.0,4.0,5.0,' negativ
6,4.0,5.0,9.0,0.0,4.0,4.0,5.0,' negativ
7,3.0,5.0,9.0,0.0,4.0,3.0,4.0,' negativ
8,4.0,4.0,9.0,0.0,5.0,2.0,3.0,' negativ
9,0.0,3.0,9.0,0.0,6.0,4.0,5.0,' negativ
10,4.0,3.0,9.0,0.0,6.0,1.0,3.0,' negativ
11,5.0,3.0,9.0,0.0,3.0,4.0,5.0,' negativ
12,4.0,4.0,9.0,0.0,5.0,5.0,6.0,' negativ
13,3.0,4.0,9.0,0.0,6.0,0.0,5.0,' negativ
14,2.0,2.0,9.0,0.0,3.0,2.0,4.0,' negativ
15,4.0,4.0,9.0,0.0,4.0,3.0,4.0,' negativ
16,4.0,5.0,9.0,0.0,4.0,5.0,6.0,' negativ
17,0.0,4.0,9.0,0.0,5.0,5.0,6.0,' negativ
18,3.0,4.0,9.0,0.0,2.0,3.0,4.0,' negativ
19,2.0,3.0,9.0,0.0,3.0,0.0,0.0,' negativ
20,5.0,2.0,9.0,0.0,6.0,0.0,2.0,' negativ
21,3.0,3.0,9.0,0.0,5.0,5.0,6.0,' negativ
22,2.0,5.0,9.0,0.0,3.0,5.0,0.0,' negativ
23,3.0,2.0,9.0,0.0,0.0,5.0,0.0,' negativ
24,2.0,2.0,9.0,0.0,4.0,3.0,4.0,' negativ
25,7.0,3.0,9.0,0.0,5.0,4.0,5.0,' negativ
26,4.0,2.0,9.0,0.0,3.0,4.0,5.0,' negativ
27,0.0,4.0,9.0,0.0,6.0,2.0,3.0,' negativ
28,9.0,4.0,9.0,0.0,7.0,9.0,9.0,' negativ
29,9.0,4.0,9.0,0.0,7.0,9.0,9.0,' negativ
30,6.0,2.0,9.0,0.0,7.0,9.0,9.0,' negativ
31,9.0,5.0,9.0,0.0,6.0,9.0,8.0,' negativ
32,9.0,4.0,9.0,0.0,0.0,7.0,7.0,' negativ
33,5.0,6.0,0.0,0.0,6.0,8.0,8.0,' negativ
34,7.0,5.0,9.0,0.0,7.0,8.0,9.0,' negativ
35,9.0,7.0,9.0,0.0,9.0,0.0,3.0,' positiv
36,8.0,9.0,9.0,0.0,9.0,7.0,3.0,' positiv
37,9.0,6.0,9.0,0.0,9.0,6.0,0.0,' positiv
38,6.0,7.0,9.0,0.0,8.0,4.0,5.0,' positiv
39,7.0,7.0,9.0,0.0,7.0,4.0,3.0,' positiv
40,7.0,9.0,9.0,0.0,8.0,0.0,2.0,' positiv
41,7.0,8.0,9.0,0.0,5.0,3.0,3.0,' positiv
42,7.0,9.0,9.0,0.0,8.0,6.0,4.0,' positiv
43,8.0,0.0,9.0,0.0,6.0,6.0,3.0,' positiv
44,8.0,8.0,9.0,0.0,9.0,6.0,0.0,' positiv
45,8.0,8.0,9.0,0.0,8.0,6.0,1.0,' positiv
46,8.0,8.0,9.0,0.0,9.0,5.0,3.0,' positiv
47,7.0,5.0,9.0,0.0,7.0,6.0,3.0,' positiv
48,6.0,9.0,9.0,0.0,8.0,4.0,4.0,' positiv
49,7.0,6.0,9.0,0.0,0.0,3.0,2.0,' positiv
50,0.0,8.0,0.0,0.0,8.0,7.0,6.0,' positiv
51,8.0,6.0,9.0,0.0,8.0,4.0,2.0,' positiv
52,7.0,5.0,9.0,0.0,8.0,5.0,3.0,' positiv
53,8.0,7.0,9.0,0.0,7.0,5.0,4.0,' positiv
54,8.0,6.0,9.0,0.0,8.0,0.0,0.0,' positiv
