,0,1,2,3,4,5,Class
0,0.0,0.0,4.0,3.0,1.0,2.0, negative
1,3.0,0.0,4.0,3.0,1.0,2.0, negative
2,3.0,3.0,4.0,3.0,2.0,1.0, negative
3,3.0,2.0,4.0,2.0,1.0,2.0, negative
4,1.0,1.0,4.0,2.0,1.0,1.0, negative
5,1.0,2.0,4.0,3.0,1.0,1.0, negative
6,0.0,2.0,4.0,3.0,2.0,2.0, negative
7,2.0,0.0,4.0,3.0,0.0,0.0, negative
8,2.0,1.0,4.0,3.0,1.0,1.0, negative
9,2.0,1.0,4.0,3.0,1.0,1.0, negative
10,2.0,0.0,4.0,3.0,1.0,1.0, negative
11,1.0,2.0,4.0,3.0,0.0,1.0, negative
12,1.0,0.0,4.0,3.0,2.0,2.0, negative
13,2.0,1.0,4.0,3.0,2.0,2.0, negative
14,1.0,0.0,4.0,2.0,1.0,1.0, negative
15,2.0,3.0,4.0,2.0,1.0,1.0, negative
16,0.0,2.0,4.0,2.0,1.0,0.0, negative
17,1.0,1.0,4.0,4.0,0.0,0.0, negative
18,2.0,3.0,4.0,2.0,1.0,2.0, negative
19,2.0,2.0,4.0,3.0,1.0,1.0, negative
20,1.0,2.0,4.0,3.0,2.0,2.0, negative
21,1.0,0.0,4.0,3.0,1.0,2.0, negative
22,1.0,3.0,4.0,0.0,1.0,2.0, negative
23,2.0,2.0,4.0,3.0,1.0,2.0, negative
24,2.0,2.0,4.0,3.0,1.0,2.0, negative
25,1.0,2.0,4.0,2.0,1.0,2.0, negative
26,3.0,3.0,4.0,2.0,1.0,2.0, negative
27,0.0,1.0,4.0,2.0,1.0,2.0, negative
28,1.0,2.0,4.0,2.0,0.0,1.0, negative
29,2.0,3.0,4.0,2.0,1.0,2.0, negative
30,1.0,3.0,4.0,2.0,1.0,1.0, negative
31,3.0,3.0,4.0,3.0,0.0,0.0, negative
32,1.0,2.0,4.0,2.0,1.0,1.0, negative
33,2.0,2.0,4.0,3.0,1.0,1.0, negative
34,1.0,2.0,4.0,3.0,1.0,2.0, negative
35,0.0,2.0,4.0,3.0,2.0,2.0, negative
36,0.0,0.0,4.0,3.0,2.0,2.0, negative
37,1.0,2.0,4.0,0.0,1.0,2.0, negative
38,2.0,2.0,4.0,3.0,2.0,3.0, negative
39,1.0,2.0,4.0,2.0,1.0,2.0, negative
40,2.0,3.0,4.0,2.0,2.0,1.0, negative
41,1.0,0.0,4.0,3.0,0.0,0.0, negative
42,1.0,2.0,4.0,2.0,2.0,2.0, negative
43,1.0,3.0,4.0,2.0,2.0,2.0, negative
44,2.0,3.0,4.0,1.0,0.0,1.0, negative
45,3.0,3.0,4.0,1.0,1.0,2.0, negative
46,2.0,2.0,4.0,2.0,1.0,2.0, negative
47,0.0,2.0,4.0,3.0,1.0,2.0, negative
48,2.0,2.0,4.0,0.0,1.0,2.0, negative
49,2.0,3.0,4.0,0.0,2.0,2.0, negative
50,2.0,2.0,4.0,2.0,1.0,1.0, negative
51,2.0,2.0,4.0,3.0,2.0,2.0, negative
52,1.0,0.0,4.0,3.0,1.0,1.0, negative
53,2.0,1.0,4.0,3.0,1.0,2.0, negative
54,2.0,3.0,4.0,2.0,2.0,2.0, negative
55,1.0,2.0,4.0,2.0,1.0,1.0, negative
56,1.0,3.0,4.0,3.0,0.0,2.0, negative
57,1.0,1.0,4.0,2.0,1.0,1.0, negative
58,2.0,2.0,4.0,2.0,1.0,0.0, negative
59,1.0,2.0,4.0,2.0,1.0,1.0, negative
60,2.0,0.0,4.0,3.0,1.0,1.0, negative
61,2.0,2.0,4.0,3.0,1.0,1.0, negative
62,2.0,3.0,4.0,3.0,2.0,2.0, negative
63,2.0,1.0,4.0,2.0,1.0,1.0, negative
64,1.0,2.0,4.0,3.0,1.0,2.0, negative
65,2.0,2.0,4.0,3.0,1.0,2.0, negative
66,1.0,3.0,4.0,2.0,1.0,1.0, negative
67,1.0,3.0,4.0,3.0,1.0,2.0, negative
68,2.0,3.0,4.0,2.0,2.0,2.0, negative
69,0.0,2.0,4.0,3.0,2.0,2.0, negative
70,0.0,3.0,4.0,3.0,2.0,2.0, negative
71,2.0,2.0,4.0,2.0,1.0,2.0, negative
72,0.0,3.0,4.0,1.0,1.0,1.0, negative
73,2.0,2.0,4.0,1.0,1.0,1.0, negative
74,2.0,2.0,4.0,0.0,1.0,1.0, negative
75,0.0,2.0,4.0,2.0,1.0,1.0, negative
76,3.0,4.0,4.0,3.0,1.0,1.0, negative
77,1.0,2.0,4.0,0.0,1.0,2.0, negative
78,3.0,3.0,4.0,2.0,1.0,1.0, negative
79,3.0,3.0,4.0,2.0,1.0,1.0, negative
80,2.0,2.0,4.0,3.0,1.0,2.0, negative
81,2.0,0.0,4.0,4.0,1.0,1.0, negative
82,1.0,3.0,4.0,4.0,1.0,2.0, negative
83,2.0,1.0,4.0,3.0,0.0,1.0, negative
84,1.0,3.0,4.0,3.0,0.0,1.0, negative
85,1.0,2.0,4.0,2.0,0.0,0.0, negative
86,1.0,0.0,4.0,2.0,1.0,2.0, negative
87,2.0,3.0,4.0,2.0,1.0,0.0, negative
88,2.0,2.0,4.0,3.0,0.0,0.0, negative
89,2.0,1.0,4.0,3.0,0.0,1.0, negative
90,1.0,2.0,4.0,0.0,0.0,0.0, negative
91,1.0,2.0,4.0,3.0,2.0,2.0, negative
92,2.0,2.0,4.0,2.0,0.0,1.0, negative
93,2.0,3.0,4.0,3.0,0.0,1.0, negative
94,1.0,2.0,4.0,2.0,1.0,2.0, negative
95,1.0,1.0,4.0,0.0,2.0,0.0, negative
96,1.0,1.0,4.0,2.0,1.0,2.0, negative
97,0.0,2.0,4.0,3.0,0.0,1.0, negative
98,3.0,2.0,4.0,3.0,1.0,2.0, negative
99,1.0,3.0,4.0,2.0,1.0,2.0, negative
100,1.0,2.0,4.0,3.0,1.0,1.0, negative
101,0.0,2.0,4.0,2.0,1.0,2.0, negative
102,1.0,2.0,4.0,2.0,1.0,1.0, negative
103,2.0,2.0,4.0,2.0,2.0,2.0, negative
104,0.0,2.0,4.0,2.0,2.0,2.0, negative
105,2.0,1.0,4.0,2.0,1.0,2.0, negative
106,0.0,2.0,4.0,3.0,1.0,1.0, negative
107,1.0,0.0,4.0,4.0,1.0,1.0, negative
108,0.0,3.0,4.0,3.0,1.0,2.0, negative
109,2.0,2.0,4.0,3.0,1.0,2.0, negative
110,0.0,2.0,4.0,3.0,1.0,1.0, negative
111,2.0,2.0,4.0,2.0,2.0,2.0, negative
112,1.0,2.0,4.0,2.0,1.0,2.0, negative
113,0.0,2.0,4.0,3.0,1.0,1.0, negative
114,0.0,3.0,4.0,3.0,4.0,1.0, negative
115,2.0,3.0,4.0,2.0,2.0,2.0, negative
116,3.0,3.0,4.0,3.0,4.0,4.0, negative
117,1.0,3.0,4.0,3.0,4.0,4.0, negative
118,1.0,3.0,4.0,3.0,4.0,0.0, negative
119,2.0,0.0,4.0,3.0,3.0,3.0, negative
120,2.0,3.0,4.0,3.0,4.0,4.0, negative
121,1.0,2.0,4.0,3.0,4.0,3.0, negative
122,2.0,2.0,4.0,4.0,3.0,3.0, negative
123,3.0,3.0,4.0,3.0,4.0,0.0, negative
124,0.0,4.0,4.0,4.0,3.0,3.0, negative
125,0.0,0.0,4.0,4.0,4.0,4.0, negative
126,4.0,2.0,4.0,3.0,3.0,3.0, negative
127,3.0,3.0,4.0,0.0,4.0,4.0, negative
128,2.0,2.0,4.0,3.0,0.0,4.0, negative
129,0.0,4.0,4.0,2.0,4.0,4.0, negative
130,4.0,2.0,4.0,3.0,3.0,0.0, negative
131,1.0,3.0,4.0,2.0,4.0,0.0, negative
132,3.0,3.0,4.0,3.0,4.0,4.0, negative
133,3.0,0.0,4.0,3.0,4.0,4.0, negative
134,2.0,2.0,4.0,3.0,4.0,4.0, negative
135,1.0,0.0,4.0,3.0,4.0,4.0, negative
136,4.0,2.0,4.0,3.0,4.0,4.0, negative
137,1.0,2.0,4.0,3.0,4.0,4.0, negative
138,3.0,0.0,4.0,4.0,0.0,3.0, negative
139,3.0,3.0,4.0,3.0,3.0,3.0, negative
140,0.0,3.0,4.0,3.0,3.0,3.0, negative
141,1.0,3.0,4.0,4.0,0.0,0.0, negative
142,0.0,0.0,4.0,3.0,4.0,4.0, negative
143,0.0,0.0,0.0,3.0,4.0,0.0, negative
144,0.0,3.0,4.0,2.0,2.0,2.0, negative
145,0.0,2.0,4.0,3.0,4.0,4.0, negative
146,4.0,3.0,4.0,3.0,3.0,3.0, negative
147,0.0,2.0,4.0,3.0,4.0,3.0, negative
148,0.0,2.0,4.0,4.0,0.0,3.0, negative
149,1.0,2.0,4.0,3.0,3.0,3.0, negative
150,3.0,4.0,4.0,4.0,3.0,3.0, negative
151,2.0,3.0,4.0,3.0,3.0,3.0, negative
152,1.0,4.0,4.0,3.0,4.0,3.0, negative
153,3.0,2.0,4.0,3.0,4.0,4.0, negative
154,3.0,3.0,4.0,3.0,0.0,4.0, negative
155,2.0,0.0,4.0,3.0,3.0,3.0, negative
156,0.0,3.0,4.0,4.0,3.0,3.0, negative
157,2.0,3.0,4.0,2.0,4.0,3.0, negative
158,3.0,3.0,4.0,3.0,0.0,3.0, negative
159,2.0,3.0,4.0,3.0,3.0,3.0, negative
160,1.0,3.0,4.0,4.0,3.0,3.0, negative
161,1.0,2.0,4.0,0.0,4.0,4.0, negative
162,3.0,4.0,4.0,3.0,4.0,4.0, negative
163,2.0,3.0,4.0,3.0,4.0,3.0, negative
164,0.0,0.0,4.0,3.0,3.0,3.0, negative
165,1.0,2.0,4.0,3.0,4.0,4.0, negative
166,3.0,3.0,4.0,4.0,3.0,3.0, negative
167,3.0,2.0,4.0,3.0,4.0,3.0, negative
168,2.0,3.0,4.0,4.0,4.0,3.0, negative
169,2.0,3.0,4.0,2.0,4.0,1.0, negative
170,2.0,2.0,4.0,2.0,4.0,0.0, negative
171,0.0,3.0,4.0,2.0,3.0,1.0, negative
172,3.0,3.0,4.0,0.0,0.0,1.0, negative
173,3.0,4.0,4.0,4.0,3.0,3.0, negative
174,3.0,3.0,4.0,4.0,0.0,4.0, negative
