@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/winequality-red-8_vs_6-7/KBN2winequality-red-8_vs_6-7-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,' negativ
2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
3,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,' negativ
4,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,' negativ
5,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
6,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,' negativ
7,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,' negativ
8,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
9,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,' negativ
10,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
11,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,4.0,' negativ
12,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,' negativ
13,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,' negativ
14,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,' negativ
15,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
16,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,' negativ
17,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,' negativ
18,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,' negativ
19,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,' negativ
20,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
21,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
22,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
23,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,' negativ
24,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,' positiv
25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,' negativ
26,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,' negativ
27,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,' negativ
28,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,' negativ
29,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,' negativ
30,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,' negativ
31,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,' negativ
32,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,' negativ
33,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,' negativ
34,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,' negativ
35,2.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,' negativ
36,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
37,3.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,' negativ
38,4.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,' negativ
39,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,' negativ
40,3.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,' negativ
41,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,' negativ
42,3.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,' negativ
43,4.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,' negativ
44,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,' negativ
45,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,' negativ
46,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,' negativ
47,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,' negativ
48,3.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,' negativ
49,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
50,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,' negativ
51,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,' negativ
52,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,' negativ
53,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,' positiv
54,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negativ
55,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,' negativ
56,2.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,' negativ
57,2.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,' negativ
58,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,' negativ
59,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,' negativ
60,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,' negativ
61,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,' negativ
62,3.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,' negativ
63,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,' negativ
64,2.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,' negativ
65,3.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,' negativ
66,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,' negativ
67,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,' negativ
68,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,' negativ
69,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,' negativ
70,4.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,' negativ
71,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,' negativ
72,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,' negativ
73,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
74,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,' negativ
75,3.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,' negativ
76,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,' negativ
77,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,' negativ
78,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
79,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,' negativ
80,1.0,1.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,' negativ
81,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,' negativ
82,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,' negativ
83,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,' negativ
84,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,' negativ
85,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,' negativ
86,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,' negativ
87,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,' negativ
88,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,' negativ
89,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,' negativ
90,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,' negativ
91,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,' negativ
92,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,' negativ
93,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,' negativ
94,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,' negativ
95,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,' negativ
96,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,' negativ
97,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,' negativ
98,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,' negativ
99,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,' negativ
100,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,' negativ
101,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,' negativ
102,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,' negativ
103,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
104,3.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,' negativ
105,3.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,' negativ
106,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,' negativ
107,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,' negativ
108,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,' negativ
109,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,' negativ
110,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,' negativ
111,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,' negativ
112,1.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,' negativ
113,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,' negativ
114,2.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,' negativ
115,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,' negativ
116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,' negativ
117,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,' negativ
118,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,' negativ
119,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,' negativ
120,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,' negativ
121,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,' negativ
122,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,' negativ
123,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,' negativ
124,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,' negativ
125,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,' negativ
126,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,' negativ
127,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,' negativ
128,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,' negativ
130,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,' negativ
131,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,' negativ
132,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,' negativ
133,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,' negativ
134,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,' negativ
135,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,' negativ
136,0.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,' negativ
137,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,' negativ
138,3.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,' negativ
139,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,' positiv
140,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,' negativ
141,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
142,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
143,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,' negativ
144,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,' negativ
145,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,' negativ
146,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,' negativ
147,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,' negativ
148,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,2.0,' negativ
