%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 11     Instances: 103
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute 'y' {' negative',' positive'}

@data
0,4.0,5.0,8.0,2.0,4.0,1.0,3.0,0.0,0.0,' negative'
1,3.0,6.0,7.0,4.0,4.0,1.0,2.0,3.0,0.0,' negative'
2,2.0,3.0,7.0,4.0,7.0,5.0,2.0,0.0,0.0,' negative'
3,2.0,4.0,7.0,6.0,6.0,4.0,1.0,0.0,1.0,' negative'
4,2.0,3.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,' negative'
5,2.0,4.0,7.0,4.0,7.0,4.0,1.0,0.0,1.0,' negative'
6,2.0,6.0,7.0,4.0,6.0,5.0,2.0,0.0,0.0,' negative'
7,4.0,7.0,8.0,1.0,4.0,1.0,3.0,0.0,0.0,' negative'
8,2.0,5.0,5.0,4.0,6.0,4.0,2.0,0.0,0.0,' negative'
9,4.0,4.0,7.0,3.0,5.0,2.0,3.0,0.0,2.0,' negative'
10,3.0,8.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,' negative'
11,4.0,7.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,' negative'
12,1.0,3.0,5.0,6.0,7.0,6.0,2.0,0.0,0.0,' positive'
13,2.0,5.0,7.0,3.0,6.0,4.0,1.0,1.0,2.0,' positive'
14,2.0,4.0,5.0,5.0,6.0,5.0,2.0,1.0,0.0,' positive'
15,1.0,3.0,6.0,5.0,7.0,6.0,1.0,0.0,0.0,' positive'
16,1.0,6.0,7.0,6.0,4.0,5.0,1.0,0.0,0.0,' positive'
17,6.0,6.0,0.0,4.0,3.0,2.0,7.0,0.0,1.0,' positive'
18,1.0,5.0,7.0,5.0,5.0,6.0,1.0,0.0,0.0,' positive'
19,2.0,5.0,8.0,5.0,5.0,4.0,1.0,0.0,1.0,' positive'
20,1.0,3.0,7.0,7.0,6.0,6.0,1.0,0.0,0.0,' positive'
21,2.0,4.0,7.0,3.0,5.0,5.0,2.0,0.0,2.0,' positive'
22,2.0,5.0,8.0,4.0,5.0,4.0,1.0,0.0,0.0,' positive'
