@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/abalone19/EWD2abalone19-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
2,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
3,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
6,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
7,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
9,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,' negativ
10,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
11,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' negativ
12,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,' negativ
13,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
14,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
15,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
16,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
17,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
18,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
19,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
22,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,' negativ
23,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
24,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,' negativ
25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
26,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
27,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,' negativ
28,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' negativ
29,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
30,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,' negativ
31,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
32,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
34,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
35,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,' negativ
36,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
37,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
38,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
39,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
40,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
41,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
42,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
43,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
44,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
45,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' negativ
46,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' positiv
47,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
48,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
49,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
50,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
51,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
52,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
53,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' negativ
54,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,' negativ
55,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
56,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
57,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
58,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
59,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,' negativ
60,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
61,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,' negativ
62,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
63,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
64,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,' negativ
65,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,' negativ
66,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
67,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
69,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
70,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
71,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
72,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
73,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
74,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
75,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
76,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,' negativ
77,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,' negativ
78,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,' negativ
79,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
80,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,' negativ
81,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,' negativ
82,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
83,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
84,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
85,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
86,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
87,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
