%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 175
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,' negative'
1,2.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
2,2.0,2.0,0.0,0.0,2.0,1.0,0.0,' negative'
3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
4,2.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
7,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
9,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
10,0.0,2.0,0.0,0.0,1.0,0.0,0.0,' negative'
11,2.0,0.0,0.0,0.0,1.0,1.0,0.0,' negative'
12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
15,2.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
18,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
19,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
23,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
24,2.0,1.0,0.0,0.0,2.0,1.0,1.0,' negative'
25,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
26,2.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
27,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
29,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
30,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' negative'
31,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' negative'
32,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
33,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
34,1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negative'
35,0.0,1.0,0.0,0.0,2.0,1.0,1.0,' negative'
36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
37,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
38,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
39,0.0,1.0,0.0,0.0,1.0,1.0,0.0,' negative'
40,2.0,0.0,0.0,0.0,2.0,2.0,2.0,' negative'
41,2.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
42,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negative'
43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
45,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
46,0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
47,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
48,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
49,2.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
51,2.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
52,2.0,2.0,0.0,0.0,0.0,1.0,2.0,' negative'
53,2.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
54,1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
55,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
56,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
57,2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negative'
58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
60,2.0,2.0,0.0,0.0,1.0,0.0,0.0,' negative'
61,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negative'
62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
64,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' negative'
65,2.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
66,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
67,1.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
68,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
69,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
70,1.0,2.0,0.0,0.0,2.0,1.0,1.0,' negative'
71,1.0,2.0,0.0,0.0,1.0,1.0,2.0,' negative'
72,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
73,0.0,2.0,0.0,0.0,1.0,1.0,2.0,' negative'
74,2.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
76,1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negative'
77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
