,0,1,2,3,4,5,6,7,8,9,y
0,0.0,5.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,7.0, negative
1,0.0,1.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,8.0, negative
2,2.0,5.0,2.0,6.0,2.0,0.0,2.0,7.0,2.0,6.0, negative
3,1.0,6.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,7.0, negative
4,2.0,3.0,2.0,8.0,2.0,7.0,2.0,6.0,2.0,0.0, negative
5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0, negative
6,1.0,0.0,1.0,9.0,1.0,2.0,1.0,8.0,1.0,3.0, negative
7,2.0,4.0,2.0,6.0,2.0,1.0,2.0,7.0,2.0,3.0, negative
8,2.0,3.0,2.0,1.0,2.0,6.0,2.0,7.0,2.0,2.0, negative
9,2.0,0.0,2.0,9.0,2.0,7.0,2.0,6.0,2.0,1.0, negative
10,2.0,3.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,7.0, negative
11,0.0,2.0,0.0,3.0,0.0,9.0,0.0,8.0,0.0,0.0, negative
12,2.0,4.0,2.0,2.0,2.0,7.0,2.0,5.0,2.0,5.0, negative
13,1.0,0.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,3.0, negative
14,2.0,3.0,2.0,9.0,2.0,1.0,2.0,5.0,2.0,2.0, negative
15,2.0,6.0,2.0,9.0,2.0,8.0,2.0,9.0,2.0,4.0, negative
16,2.0,1.0,2.0,7.0,2.0,2.0,2.0,9.0,2.0,9.0, negative
17,2.0,9.0,2.0,6.0,2.0,2.0,2.0,0.0,2.0,8.0, negative
18,1.0,7.0,1.0,6.0,1.0,9.0,1.0,0.0,1.0,6.0, negative
19,2.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,6.0, negative
20,2.0,1.0,2.0,0.0,2.0,7.0,2.0,5.0,2.0,4.0, negative
21,1.0,5.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0, negative
22,2.0,0.0,2.0,3.0,2.0,3.0,2.0,9.0,2.0,9.0, negative
23,2.0,0.0,2.0,1.0,2.0,8.0,2.0,6.0,2.0,3.0, negative
24,2.0,9.0,2.0,9.0,2.0,5.0,2.0,3.0,2.0,2.0, negative
25,0.0,2.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0, negative
26,2.0,5.0,2.0,6.0,2.0,9.0,2.0,0.0,2.0,4.0, negative
27,0.0,6.0,0.0,3.0,0.0,8.0,0.0,5.0,0.0,9.0, negative
28,1.0,6.0,1.0,9.0,1.0,7.0,1.0,2.0,1.0,3.0, negative
29,1.0,8.0,1.0,6.0,1.0,3.0,1.0,7.0,1.0,0.0, negative
30,2.0,0.0,2.0,1.0,2.0,4.0,2.0,9.0,2.0,3.0, negative
31,2.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0, negative
32,2.0,0.0,2.0,9.0,2.0,2.0,2.0,7.0,2.0,8.0, negative
33,2.0,4.0,2.0,9.0,2.0,2.0,2.0,8.0,2.0,7.0, negative
34,2.0,6.0,2.0,7.0,2.0,4.0,2.0,3.0,2.0,6.0, negative
35,0.0,5.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,9.0, negative
36,1.0,5.0,1.0,8.0,1.0,2.0,1.0,9.0,1.0,3.0, negative
37,1.0,3.0,1.0,7.0,1.0,6.0,1.0,2.0,1.0,4.0, negative
