,0,1,2,3,4,5,6,7,8,9,y
0,3.0,0.0,3.0,4.0,3.0,5.0,3.0,8.0,3.0,7.0, negative
1,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,8.0, negative
2,3.0,5.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,6.0, negative
3,3.0,7.0,3.0,1.0,3.0,3.0,3.0,8.0,3.0,2.0, negative
4,3.0,2.0,3.0,6.0,3.0,7.0,3.0,0.0,3.0,5.0, negative
5,3.0,6.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,9.0, negative
6,2.0,9.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,6.0, negative
7,0.0,3.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,1.0, negative
8,3.0,9.0,3.0,3.0,3.0,9.0,3.0,0.0,3.0,1.0, negative
9,2.0,7.0,2.0,9.0,2.0,8.0,2.0,3.0,2.0,9.0, negative
10,0.0,6.0,0.0,9.0,0.0,7.0,0.0,3.0,0.0,6.0, negative
11,3.0,3.0,3.0,6.0,3.0,1.0,3.0,8.0,3.0,7.0, negative
12,3.0,3.0,3.0,0.0,3.0,9.0,3.0,8.0,3.0,9.0, negative
13,3.0,9.0,3.0,8.0,3.0,6.0,3.0,2.0,3.0,4.0, negative
14,3.0,5.0,3.0,2.0,3.0,6.0,3.0,0.0,3.0,5.0, negative
15,3.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,9.0, negative
16,2.0,4.0,2.0,9.0,2.0,1.0,2.0,6.0,2.0,9.0, negative
17,0.0,4.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,8.0, negative
18,3.0,3.0,3.0,5.0,3.0,2.0,3.0,6.0,3.0,9.0, negative
19,3.0,3.0,3.0,6.0,3.0,8.0,3.0,7.0,3.0,6.0, negative
20,2.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0, negative
21,2.0,4.0,2.0,9.0,2.0,2.0,2.0,9.0,2.0,0.0, negative
22,3.0,8.0,3.0,7.0,3.0,2.0,3.0,9.0,3.0,9.0, negative
23,0.0,5.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0, negative
24,3.0,6.0,3.0,8.0,3.0,9.0,3.0,2.0,3.0,7.0, negative
25,3.0,9.0,3.0,5.0,3.0,8.0,3.0,2.0,3.0,7.0, negative
26,3.0,6.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,6.0, negative
27,3.0,1.0,3.0,9.0,3.0,3.0,3.0,9.0,3.0,8.0, negative
28,3.0,7.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,5.0, negative
29,3.0,9.0,3.0,9.0,3.0,2.0,3.0,6.0,3.0,8.0, negative
30,3.0,9.0,3.0,6.0,3.0,1.0,3.0,9.0,3.0,6.0, negative
31,3.0,5.0,3.0,6.0,3.0,8.0,3.0,9.0,3.0,5.0, negative
32,3.0,3.0,3.0,6.0,3.0,9.0,3.0,6.0,3.0,4.0, negative
33,3.0,4.0,3.0,1.0,3.0,6.0,3.0,2.0,3.0,4.0, negative
34,0.0,4.0,0.0,5.0,0.0,7.0,0.0,9.0,0.0,2.0, negative
35,0.0,2.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,7.0, negative
36,3.0,9.0,3.0,8.0,3.0,3.0,3.0,1.0,3.0,6.0, negative
37,2.0,5.0,2.0,8.0,2.0,6.0,2.0,3.0,2.0,2.0, negative
38,0.0,8.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,3.0, negative
39,2.0,8.0,2.0,9.0,2.0,1.0,2.0,0.0,2.0,6.0, negative
40,0.0,3.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,7.0, negative
41,0.0,1.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,9.0, negative
42,3.0,2.0,3.0,5.0,3.0,2.0,3.0,8.0,3.0,7.0, negative
43,0.0,7.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,5.0, negative
44,3.0,4.0,3.0,5.0,3.0,7.0,3.0,8.0,3.0,9.0, negative
45,3.0,8.0,3.0,5.0,3.0,6.0,3.0,2.0,3.0,0.0, negative
46,3.0,1.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0, negative
47,3.0,9.0,3.0,5.0,3.0,4.0,3.0,6.0,3.0,1.0, negative
48,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,6.0, negative
49,2.0,7.0,2.0,8.0,2.0,6.0,2.0,5.0,2.0,6.0, positive
50,3.0,9.0,3.0,6.0,3.0,8.0,3.0,6.0,3.0,3.0, negative
51,2.0,8.0,2.0,5.0,2.0,3.0,2.0,7.0,2.0,3.0, negative
52,3.0,9.0,3.0,8.0,3.0,0.0,3.0,3.0,3.0,6.0, negative
53,3.0,0.0,3.0,9.0,3.0,8.0,3.0,6.0,3.0,4.0, negative
54,2.0,0.0,2.0,6.0,2.0,9.0,2.0,4.0,2.0,3.0, negative
55,2.0,1.0,2.0,2.0,2.0,9.0,2.0,6.0,2.0,0.0, negative
56,2.0,3.0,2.0,0.0,2.0,8.0,2.0,6.0,2.0,2.0, negative
57,3.0,0.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0, negative
58,2.0,4.0,2.0,6.0,2.0,7.0,2.0,0.0,2.0,9.0, negative
59,2.0,3.0,2.0,2.0,2.0,5.0,2.0,6.0,2.0,5.0, negative
60,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,9.0, negative
61,2.0,7.0,2.0,9.0,2.0,5.0,2.0,3.0,2.0,0.0, negative
62,2.0,9.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,4.0, negative
63,2.0,0.0,2.0,4.0,2.0,3.0,2.0,8.0,2.0,7.0, negative
64,2.0,6.0,2.0,5.0,2.0,3.0,2.0,0.0,2.0,3.0, negative
65,3.0,9.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,1.0, negative
66,3.0,2.0,3.0,6.0,3.0,7.0,3.0,9.0,3.0,0.0, negative
67,2.0,8.0,2.0,7.0,2.0,9.0,2.0,1.0,2.0,2.0, negative
68,3.0,1.0,3.0,0.0,3.0,7.0,3.0,4.0,3.0,9.0, negative
69,3.0,9.0,3.0,3.0,3.0,7.0,3.0,6.0,3.0,5.0, negative
70,3.0,0.0,3.0,9.0,3.0,3.0,3.0,6.0,3.0,2.0, negative
71,2.0,6.0,2.0,2.0,2.0,9.0,2.0,7.0,2.0,9.0, negative
72,3.0,6.0,3.0,8.0,3.0,3.0,3.0,2.0,3.0,5.0, negative
73,3.0,7.0,3.0,9.0,3.0,8.0,3.0,5.0,3.0,0.0, negative
74,0.0,0.0,0.0,2.0,0.0,9.0,0.0,4.0,0.0,6.0, negative
75,2.0,3.0,2.0,7.0,2.0,6.0,2.0,5.0,2.0,8.0, negative
76,3.0,4.0,3.0,1.0,3.0,0.0,3.0,9.0,3.0,2.0, negative
77,3.0,3.0,3.0,5.0,3.0,9.0,3.0,7.0,3.0,1.0, negative
78,0.0,0.0,0.0,9.0,0.0,8.0,0.0,2.0,0.0,3.0, negative
79,3.0,4.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,9.0, negative
80,3.0,0.0,3.0,8.0,3.0,7.0,3.0,6.0,3.0,9.0, negative
81,0.0,4.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,8.0, negative
82,2.0,3.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,9.0, negative
83,2.0,4.0,2.0,0.0,2.0,3.0,2.0,8.0,2.0,9.0, negative
84,2.0,9.0,2.0,2.0,2.0,7.0,2.0,5.0,2.0,8.0, negative
85,0.0,6.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,4.0, negative
86,3.0,4.0,3.0,2.0,3.0,9.0,3.0,9.0,3.0,4.0, negative
87,0.0,9.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,6.0, negative
88,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0, negative
