,0,1,2,3,4,5,6,7,8,9,y
0,2.0,0.0,2.0,5.0,2.0,8.0,2.0,4.0,2.0,2.0, negative
1,0.0,6.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,3.0, negative
2,0.0,4.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0, negative
3,0.0,5.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,7.0, negative
4,1.0,6.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0, negative
5,2.0,1.0,2.0,5.0,2.0,9.0,2.0,3.0,2.0,2.0, negative
6,0.0,1.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,8.0, negative
7,0.0,8.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,7.0, negative
8,1.0,3.0,1.0,9.0,1.0,9.0,1.0,5.0,1.0,3.0, negative
9,2.0,5.0,2.0,6.0,2.0,0.0,2.0,7.0,2.0,6.0, negative
10,2.0,7.0,2.0,0.0,2.0,9.0,2.0,4.0,2.0,3.0, negative
11,2.0,5.0,2.0,9.0,2.0,0.0,2.0,4.0,2.0,6.0, negative
12,2.0,0.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0, negative
13,0.0,3.0,0.0,9.0,0.0,2.0,0.0,4.0,0.0,1.0, negative
14,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,7.0, negative
15,2.0,9.0,2.0,1.0,2.0,8.0,2.0,6.0,2.0,3.0, negative
16,1.0,6.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,7.0, negative
17,2.0,3.0,2.0,9.0,2.0,5.0,2.0,4.0,2.0,0.0, negative
18,1.0,9.0,1.0,3.0,1.0,6.0,1.0,8.0,1.0,1.0, negative
19,0.0,0.0,0.0,6.0,0.0,3.0,0.0,7.0,0.0,9.0, negative
20,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,7.0, negative
21,2.0,3.0,2.0,3.0,2.0,7.0,2.0,1.0,2.0,6.0, negative
22,2.0,3.0,2.0,0.0,2.0,9.0,2.0,4.0,2.0,6.0, negative
23,0.0,9.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,8.0, negative
24,0.0,3.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,8.0, negative
25,0.0,1.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,0.0, negative
26,2.0,3.0,2.0,8.0,2.0,7.0,2.0,6.0,2.0,0.0, negative
