,0,1,2,3,4,5,6,7,8,9,y
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0, negative
2,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0, negative
4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0, negative
5,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0, negative
7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0, negative
8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0, negative
9,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0, negative
11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
12,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
13,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0, negative
14,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
15,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0, negative
16,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0, negative
17,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
18,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0, negative
19,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0, negative
20,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
22,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
23,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
24,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0, negative
25,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
26,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0, negative
27,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
28,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
29,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
30,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0, negative
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0, negative
32,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0, negative
33,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0, negative
34,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0, negative
35,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0, negative
36,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0, negative
37,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0, negative
38,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
39,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0, negative
40,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
41,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0, negative
42,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0, negative
43,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
44,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
45,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0, negative
46,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
47,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0, negative
48,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0, negative
49,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0, negative
50,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0, negative
51,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0, negative
52,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0, negative
53,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0, negative
54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, negative
55,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
56,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0, negative
57,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0, negative
58,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0, negative
59,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0, negative
60,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0, negative
61,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0, negative
62,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0, negative
63,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
64,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0, negative
65,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
66,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0, negative
67,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0, negative
68,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
69,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0, negative
70,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0, negative
71,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0, negative
72,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0, negative
73,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0, negative
74,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0, negative
75,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0, negative
76,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
77,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0, negative
78,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0, negative
79,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0, negative
80,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
81,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0, negative
82,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
83,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
84,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0, negative
85,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0, negative
86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0, negative
87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
88,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0, negative
89,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0, negative
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
91,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0, negative
92,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
93,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0, negative
94,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
96,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
97,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0, negative
98,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0, negative
99,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0, negative
100,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0, negative
101,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0, negative
102,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0, negative
103,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0, negative
