@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/abalone-21_vs_8/KBN1abalone-21_vs_8-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' positiv
1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
12,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
13,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
14,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
18,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
19,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negativ
23,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,' negativ
24,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
25,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
26,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
27,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
28,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
29,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
30,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,' negativ
31,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,' negativ
32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
33,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
34,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
35,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
37,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
38,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
39,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
40,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
41,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
42,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
43,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negativ
44,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
45,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
46,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,' negativ
47,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
48,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,' negativ
49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negativ
