@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli2/KBN3ecoli2-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,7.0,2.0,0.0,0.0,3.0,3.0,3.0,' negativ
1,0.0,2.0,0.0,0.0,5.0,2.0,2.0,' negativ
2,1.0,3.0,0.0,0.0,4.0,0.0,1.0,' negativ
3,3.0,1.0,0.0,0.0,6.0,5.0,5.0,' negativ
4,3.0,4.0,0.0,0.0,4.0,1.0,1.0,' negativ
5,1.0,0.0,0.0,0.0,6.0,0.0,0.0,' negativ
6,2.0,2.0,0.0,0.0,5.0,1.0,0.0,' negativ
7,1.0,4.0,0.0,0.0,4.0,2.0,2.0,' negativ
8,2.0,2.0,0.0,0.0,3.0,2.0,2.0,' negativ
9,0.0,2.0,0.0,0.0,5.0,3.0,4.0,' negativ
10,3.0,2.0,0.0,0.0,6.0,5.0,5.0,' negativ
11,0.0,4.0,0.0,0.0,4.0,5.0,5.0,' negativ
12,4.0,3.0,0.0,0.0,2.0,0.0,0.0,' negativ
13,4.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
14,3.0,1.0,0.0,0.0,5.0,1.0,2.0,' negativ
15,3.0,1.0,0.0,0.0,4.0,2.0,2.0,' negativ
16,3.0,3.0,0.0,0.0,5.0,2.0,3.0,' negativ
17,1.0,3.0,0.0,0.0,4.0,1.0,1.0,' negativ
18,4.0,3.0,0.0,0.0,5.0,4.0,4.0,' negativ
19,4.0,3.0,0.0,0.0,4.0,3.0,3.0,' negativ
20,2.0,3.0,0.0,0.0,5.0,3.0,3.0,' negativ
21,4.0,3.0,0.0,0.0,6.0,2.0,3.0,' negativ
22,1.0,3.0,0.0,0.0,4.0,2.0,3.0,' negativ
23,4.0,1.0,0.0,0.0,6.0,1.0,0.0,' negativ
24,3.0,4.0,0.0,0.0,6.0,1.0,1.0,' negativ
25,1.0,4.0,0.0,0.0,4.0,3.0,4.0,' negativ
26,1.0,2.0,0.0,0.0,5.0,1.0,1.0,' negativ
27,1.0,2.0,0.0,0.0,3.0,1.0,2.0,' negativ
28,0.0,2.0,0.0,0.0,4.0,2.0,2.0,' negativ
29,1.0,2.0,0.0,0.0,4.0,3.0,3.0,' negativ
30,2.0,3.0,0.0,0.0,6.0,9.0,8.0,' negativ
31,4.0,5.0,0.0,0.0,5.0,9.0,9.0,' negativ
32,8.0,2.0,0.0,0.0,6.0,9.0,9.0,' negativ
33,4.0,5.0,0.0,0.0,3.0,9.0,9.0,' negativ
34,2.0,4.0,0.0,0.0,3.0,8.0,8.0,' negativ
35,4.0,5.0,0.0,0.0,5.0,8.0,8.0,' negativ
36,8.0,3.0,0.0,0.0,6.0,9.0,9.0,' negativ
37,3.0,2.0,0.0,0.0,7.0,7.0,7.0,' negativ
38,2.0,4.0,0.0,0.0,7.0,9.0,9.0,' negativ
39,0.0,4.0,0.0,0.0,3.0,3.0,4.0,' negativ
40,9.0,4.0,0.0,0.0,5.0,7.0,7.0,' negativ
41,7.0,3.0,0.0,0.0,6.0,8.0,7.0,' negativ
42,6.0,4.0,0.0,0.0,6.0,6.0,4.0,' negativ
43,6.0,5.0,0.0,0.0,7.0,6.0,6.0,' negativ
44,4.0,4.0,0.0,0.0,8.0,6.0,6.0,' negativ
45,3.0,2.0,0.0,0.0,5.0,7.0,7.0,' negativ
46,5.0,1.0,0.0,0.0,7.0,7.0,7.0,' negativ
47,9.0,2.0,0.0,0.0,6.0,9.0,9.0,' negativ
48,7.0,4.0,0.0,0.0,8.0,9.0,9.0,' negativ
49,9.0,4.0,0.0,0.0,8.0,9.0,6.0,' negativ
50,9.0,4.0,0.0,0.0,7.0,8.0,8.0,' negativ
51,8.0,4.0,0.0,0.0,5.0,6.0,6.0,' negativ
52,5.0,2.0,0.0,0.0,0.0,4.0,1.0,' negativ
53,8.0,3.0,0.0,0.0,5.0,7.0,6.0,' negativ
54,8.0,7.0,0.0,0.0,9.0,5.0,1.0,' negativ
55,7.0,6.0,0.0,0.0,5.0,4.0,1.0,' positiv
56,7.0,5.0,0.0,0.0,5.0,3.0,2.0,' positiv
57,7.0,6.0,0.0,0.0,4.0,5.0,2.0,' positiv
58,6.0,6.0,0.0,0.0,3.0,3.0,3.0,' positiv
59,8.0,7.0,0.0,0.0,5.0,4.0,3.0,' positiv
60,7.0,7.0,0.0,0.0,4.0,4.0,3.0,' positiv
61,7.0,6.0,0.0,0.0,4.0,9.0,9.0,' positiv
62,6.0,7.0,0.0,0.0,5.0,3.0,2.0,' positiv
63,1.0,2.0,0.0,0.0,5.0,3.0,4.0,' positiv
64,7.0,5.0,0.0,0.0,4.0,4.0,0.0,' positiv
65,8.0,4.0,0.0,0.0,5.0,6.0,1.0,' positiv
66,8.0,3.0,0.0,0.0,4.0,5.0,2.0,' positiv
67,7.0,5.0,0.0,0.0,6.0,5.0,3.0,' positiv
68,6.0,8.0,0.0,0.0,3.0,3.0,2.0,' positiv
69,8.0,7.0,0.0,0.0,6.0,5.0,1.0,' positiv
70,6.0,4.0,0.0,0.0,5.0,4.0,4.0,' positiv
71,8.0,8.0,0.0,0.0,1.0,5.0,0.0,' positiv
72,7.0,7.0,0.0,0.0,6.0,4.0,0.0,' positiv
73,6.0,9.0,0.0,0.0,3.0,5.0,4.0,' positiv
74,5.0,5.0,0.0,0.0,4.0,4.0,1.0,' positiv
75,7.0,7.0,0.0,0.0,2.0,3.0,0.0,' positiv
76,6.0,6.0,0.0,0.0,5.0,3.0,0.0,' positiv
77,7.0,7.0,0.0,0.0,4.0,6.0,5.0,' positiv
78,2.0,2.0,0.0,0.0,6.0,2.0,2.0,' positiv
79,7.0,5.0,0.0,0.0,5.0,5.0,4.0,' positiv
80,6.0,4.0,0.0,0.0,5.0,7.0,0.0,' positiv
81,6.0,8.0,0.0,0.0,4.0,4.0,1.0,' positiv
82,6.0,8.0,0.0,0.0,4.0,3.0,0.0,' positiv
83,6.0,6.0,0.0,0.0,7.0,3.0,2.0,' positiv
84,7.0,8.0,0.0,0.0,4.0,5.0,1.0,' positiv
85,6.0,8.0,0.0,0.0,4.0,4.0,2.0,' positiv
86,8.0,3.0,0.0,0.0,5.0,5.0,3.0,' positiv
87,8.0,8.0,0.0,0.0,3.0,5.0,1.0,' positiv
88,6.0,5.0,0.0,0.0,4.0,4.0,2.0,' positiv
89,7.0,6.0,0.0,0.0,3.0,3.0,0.0,' positiv
90,7.0,7.0,0.0,0.0,5.0,5.0,0.0,' positiv
91,6.0,5.0,0.0,0.0,4.0,3.0,0.0,' positiv
92,6.0,7.0,0.0,0.0,5.0,2.0,1.0,' positiv
93,6.0,6.0,0.0,0.0,4.0,4.0,2.0,' positiv
94,7.0,5.0,0.0,0.0,5.0,4.0,4.0,' positiv
95,7.0,6.0,0.0,0.0,5.0,3.0,1.0,' positiv
96,6.0,7.0,0.0,0.0,5.0,4.0,4.0,' positiv
97,8.0,6.0,0.0,0.0,4.0,3.0,2.0,' positiv
98,6.0,7.0,0.0,0.0,4.0,3.0,3.0,' positiv
99,6.0,8.0,0.0,0.0,5.0,3.0,2.0,' positiv
100,5.0,4.0,0.0,0.0,4.0,3.0,1.0,' positiv
101,7.0,5.0,0.0,0.0,7.0,4.0,3.0,' positiv
102,3.0,5.0,0.0,0.0,5.0,4.0,5.0,' positiv
103,7.0,4.0,0.0,0.0,5.0,3.0,1.0,' positiv
104,6.0,5.0,0.0,0.0,4.0,3.0,2.0,' positiv
105,5.0,5.0,0.0,0.0,4.0,3.0,2.0,' positiv
