@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/winequality-red-4/KBN3winequality-red-4-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative'}
@data
0,2.0,5.0,0.0,2.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,' negativ
1,2.0,4.0,0.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,2.0,' negativ
2,6.0,0.0,7.0,0.0,1.0,3.0,5.0,6.0,2.0,1.0,2.0,' negativ
3,2.0,4.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,0.0,1.0,' negativ
4,2.0,4.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,0.0,1.0,' negativ
5,2.0,3.0,0.0,0.0,1.0,2.0,5.0,4.0,3.0,0.0,1.0,' negativ
6,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,' negativ
7,2.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,' negativ
8,2.0,2.0,4.0,4.0,1.0,3.0,7.0,6.0,4.0,3.0,3.0,' negativ
9,2.0,2.0,4.0,4.0,1.0,3.0,7.0,6.0,4.0,3.0,3.0,' negativ
10,0.0,3.0,0.0,0.0,2.0,3.0,5.0,2.0,6.0,0.0,2.0,' negativ
11,2.0,3.0,3.0,0.0,3.0,1.0,2.0,5.0,3.0,7.0,0.0,' negativ
12,3.0,3.0,2.0,3.0,4.0,8.0,8.0,6.0,2.0,4.0,0.0,' negativ
13,3.0,3.0,2.0,3.0,4.0,8.0,8.0,6.0,2.0,4.0,0.0,' negativ
14,3.0,0.0,7.0,0.0,2.0,5.0,7.0,5.0,3.0,3.0,3.0,' negativ
15,3.0,3.0,3.0,0.0,7.0,3.0,4.0,5.0,1.0,6.0,1.0,' negativ
16,2.0,0.0,6.0,0.0,7.0,3.0,4.0,5.0,1.0,5.0,0.0,' negativ
17,3.0,0.0,6.0,0.0,1.0,4.0,5.0,5.0,4.0,0.0,1.0,' negativ
18,2.0,1.0,2.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,' negativ
19,3.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,0.0,1.0,' negativ
20,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,' negativ
21,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,' negativ
22,2.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,' negativ
23,2.0,1.0,2.0,0.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,' negativ
24,1.0,4.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,0.0,1.0,' negativ
25,2.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,' negativ
26,1.0,4.0,1.0,1.0,2.0,3.0,6.0,4.0,4.0,0.0,2.0,' negativ
27,1.0,4.0,0.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,' negativ
28,3.0,4.0,1.0,1.0,2.0,2.0,7.0,4.0,2.0,2.0,2.0,' negativ
29,1.0,3.0,1.0,7.0,1.0,6.0,6.0,7.0,5.0,0.0,1.0,' negativ
30,0.0,0.0,3.0,0.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,' negativ
31,2.0,3.0,0.0,4.0,2.0,1.0,1.0,6.0,4.0,0.0,1.0,' negativ
32,2.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,5.0,1.0,3.0,' negativ
33,2.0,2.0,4.0,4.0,1.0,2.0,6.0,6.0,4.0,3.0,3.0,' negativ
34,2.0,2.0,4.0,4.0,1.0,2.0,6.0,6.0,4.0,3.0,3.0,' negativ
35,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,' negativ
36,2.0,6.0,5.0,1.0,3.0,3.0,7.0,5.0,3.0,2.0,0.0,' negativ
37,3.0,0.0,6.0,0.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,' negativ
38,1.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,' negativ
39,0.0,0.0,4.0,0.0,1.0,2.0,6.0,3.0,3.0,1.0,0.0,' negativ
40,3.0,4.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,' negativ
41,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,' negativ
42,3.0,1.0,4.0,2.0,2.0,5.0,7.0,5.0,2.0,0.0,1.0,' negativ
43,2.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,' negativ
44,2.0,3.0,0.0,3.0,2.0,4.0,4.0,6.0,4.0,0.0,1.0,' negativ
45,5.0,1.0,7.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,' negativ
46,2.0,3.0,1.0,4.0,3.0,7.0,7.0,6.0,3.0,3.0,1.0,' negativ
47,2.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,' negativ
