@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/poker-8-9_vs_5/KBN2poker-8-9_vs_5-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,' negativ
1,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
2,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
3,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,0.0,' negativ
4,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,' negativ
5,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,' negativ
6,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,' negativ
7,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,' negativ
8,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,' negativ
9,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,' negativ
10,2.0,4.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,' negativ
11,2.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,' negativ
12,3.0,4.0,3.0,4.0,3.0,2.0,3.0,0.0,3.0,3.0,' negativ
13,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,' negativ
14,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,' negativ
15,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
16,2.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,' negativ
17,2.0,0.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,' negativ
18,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,' negativ
19,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,' negativ
20,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
21,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,' negativ
22,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
23,3.0,4.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,' positiv
24,3.0,3.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,' negativ
25,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,' negativ
26,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,' negativ
27,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,' negativ
28,2.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,' negativ
29,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,' negativ
30,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,' negativ
