@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/abalone-19_vs_10-11-12-13/EWD2abalone-19_vs_10-11-12-13-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,' positiv
1,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' positiv
2,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' positiv
3,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,' positiv
4,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' positiv
5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
7,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
8,0.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,' negativ
9,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negativ
10,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,' negativ
11,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
13,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
14,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negativ
15,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
16,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,' negativ
17,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,' negativ
18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
21,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
24,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
26,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
27,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,' negativ
28,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
29,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
30,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,' negativ
31,0.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,' negativ
32,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
33,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,' negativ
34,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,' negativ
35,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
36,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
37,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,' negativ
38,0.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,' negativ
39,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
40,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,' negativ
41,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
42,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
43,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
44,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,' negativ
45,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
46,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
47,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,' negativ
48,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,' negativ
49,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
50,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
51,0.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,' negativ
52,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,' negativ
53,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,' negativ
54,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
55,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
56,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
57,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
58,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,' negativ
59,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
60,0.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,' negativ
61,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
62,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,' negativ
63,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,' negativ
64,0.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
65,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,' negativ
66,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
67,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
68,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
69,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
70,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,' negativ
71,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
