@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-3-4-6_vs_5/KBN3ecoli-0-3-4-6_vs_5-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative',' positive'}
@data
0,3.0,2.0,1.0,0.0,4.0,3.0,5.0,' negativ
1,1.0,0.0,1.0,0.0,3.0,4.0,5.0,' negativ
2,4.0,5.0,1.0,0.0,3.0,4.0,6.0,' negativ
3,1.0,4.0,1.0,0.0,1.0,4.0,6.0,' negativ
4,5.0,3.0,1.0,0.0,3.0,3.0,5.0,' negativ
5,2.0,2.0,1.0,0.0,2.0,5.0,6.0,' negativ
6,2.0,5.0,1.0,0.0,3.0,5.0,6.0,' negativ
7,2.0,3.0,1.0,0.0,2.0,4.0,5.0,' negativ
8,0.0,0.0,1.0,0.0,3.0,5.0,6.0,' negativ
9,1.0,2.0,1.0,0.0,2.0,5.0,6.0,' negativ
10,4.0,5.0,1.0,0.0,1.0,6.0,7.0,' negativ
11,1.0,0.0,1.0,0.0,4.0,3.0,5.0,' negativ
12,1.0,2.0,1.0,0.0,3.0,4.0,6.0,' negativ
13,1.0,1.0,1.0,0.0,2.0,3.0,5.0,' negativ
14,3.0,0.0,1.0,0.0,3.0,5.0,6.0,' negativ
15,1.0,3.0,1.0,0.0,2.0,4.0,5.0,' negativ
16,3.0,4.0,1.0,0.0,4.0,6.0,7.0,' negativ
17,3.0,3.0,1.0,0.0,3.0,4.0,6.0,' negativ
18,2.0,2.0,1.0,0.0,0.0,4.0,6.0,' negativ
19,5.0,5.0,1.0,0.0,2.0,4.0,4.0,' negativ
20,6.0,5.0,1.0,0.0,2.0,5.0,4.0,' negativ
21,3.0,0.0,1.0,0.0,6.0,3.0,5.0,' negativ
22,2.0,4.0,1.0,0.0,4.0,2.0,4.0,' negativ
23,3.0,2.0,1.0,0.0,2.0,6.0,7.0,' negativ
24,4.0,3.0,1.0,0.0,4.0,0.0,0.0,' negativ
25,2.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
26,4.0,4.0,1.0,0.0,4.0,2.0,3.0,' negativ
27,0.0,2.0,1.0,0.0,3.0,4.0,5.0,' negativ
28,6.0,2.0,1.0,0.0,4.0,5.0,6.0,' negativ
29,0.0,3.0,1.0,0.0,3.0,6.0,7.0,' negativ
30,4.0,2.0,1.0,0.0,3.0,7.0,8.0,' negativ
31,0.0,3.0,0.0,0.0,4.0,9.0,9.0,' negativ
32,5.0,1.0,1.0,0.0,6.0,9.0,9.0,' negativ
33,6.0,3.0,1.0,0.0,4.0,9.0,1.0,' negativ
34,8.0,3.0,1.0,0.0,1.0,8.0,8.0,' negativ
35,9.0,5.0,1.0,0.0,6.0,9.0,9.0,' negativ
36,8.0,6.0,1.0,0.0,8.0,1.0,4.0,' positiv
37,7.0,8.0,1.0,0.0,9.0,8.0,4.0,' positiv
38,6.0,5.0,1.0,0.0,1.0,4.0,3.0,' positiv
39,6.0,4.0,1.0,0.0,7.0,6.0,4.0,' positiv
40,6.0,6.0,1.0,0.0,6.0,5.0,4.0,' positiv
41,6.0,9.0,1.0,0.0,7.0,1.0,3.0,' positiv
42,6.0,7.0,1.0,0.0,4.0,4.0,4.0,' positiv
43,6.0,8.0,1.0,0.0,7.0,7.0,5.0,' positiv
44,7.0,0.0,1.0,0.0,5.0,7.0,4.0,' positiv
45,7.0,7.0,1.0,0.0,8.0,8.0,0.0,' positiv
46,8.0,5.0,1.0,0.0,9.0,7.0,0.0,' positiv
47,7.0,7.0,1.0,0.0,7.0,7.0,2.0,' positiv
48,6.0,7.0,1.0,0.0,8.0,6.0,3.0,' positiv
49,5.0,6.0,1.0,0.0,7.0,5.0,6.0,' positiv
50,6.0,4.0,1.0,0.0,6.0,7.0,4.0,' positiv
51,5.0,8.0,1.0,0.0,7.0,5.0,5.0,' positiv
52,0.0,7.0,0.0,0.0,7.0,8.0,7.0,' positiv
53,6.0,5.0,1.0,0.0,7.0,5.0,3.0,' positiv
54,7.0,6.0,1.0,0.0,6.0,6.0,5.0,' positiv
55,6.0,6.0,1.0,0.0,7.0,1.0,0.0,' positiv
